term,definition,disciplines,url
primary migration,[Geology] The expulsion of newly generated hydrocarbons from a source rock. The further movement of the hydrocarbons into reservoir rock in a hydrocarbon trap or other area of accumulation is secondary migration.,Geology,https://glossary.slb.com/en/terms/p/primary_migration
primary porosity,[Geology] The porosity preserved from deposition through lithification.,Geology,https://glossary.slb.com/en/terms/p/primary_porosity
production,"1. (n.) [Geology] The phase that occurs after successful exploration and development and during which hydrocarbons are drained from an oil or gas field. | 2. (n.) [Geophysics] A measure of the efficiency of seismic acquisition. Production can be expressed in terms of the number of lines, shots or lengths (km or miles) of data acquired in a given time.",Geology; Geophysics,https://glossary.slb.com/en/terms/p/production
progradation,"[Geology] The accumulation of sequences by deposition in which beds are deposited successively basinward because sediment supply exceeds accommodation. Thus, the position of the shoreline migrates into the basin during episodes of progradation, a process called regression. Antonyms: retrogradation",Geology,https://glossary.slb.com/en/terms/p/progradation
prospect,"[Geology] An area of exploration in which hydrocarbons have been predicted to exist in economic quantity. A prospect is commonly an anomaly, such as a geologic structure or a seismic amplitude anomaly, that is recommended by explorationists for drilling a well. Justification for drilling a prospect is made by assembling evidence for an active petroleum system, or reasonable probability of encountering reservoir-quality rock, a trap of sufficient size, adequate sealing rock, and appropriate conditions for generation and migration of hydrocarbons to fill the trap. A single drilling location is also called a prospect, but the term is more properly used in the context of exploration. A group of prospects of a similar nature constitutes a play.",Geology,https://glossary.slb.com/en/terms/p/prospect
pyrolysis,"1. (n.) [Geology, Geochemistry, Shale Gas] A type of geochemical analysis in which a rock sample is subject to controlled heating in an inert gas to or past the point of generating hydrocarbons in order to assess its quality as a source rock, the abundance of organic material in it, its thermal maturity, and the quality of hydrocarbons it might generate or have generated. Pyrolysis breaks large hydrocarbon molecules into smaller molecules. This process is used to determine the quality of shale as a source rock and is instrumental in evaluating shale gas plays. | 2. (n.) [General Terms] Thermochemical breakdown of organic matter by heating in the absence of oxygen.","General Terms; Geology, Geochemistry, Shale Gas",https://glossary.slb.com/en/terms/p/pyrolysis
quartz,"[Geology] [SiO2] An abundant rock-forming mineral composed of silicon and oxygen, also called silica. Quartz sand grains are a major constituent of sandstone and other clastic sedimentary rocks.",Geology,https://glossary.slb.com/en/terms/q/quartz
radial faulting,"[Geology] Multiple faults whose fault planes strike outward from a common center. Such faults typically are associated with salt domes, impact craters or volcanoes.",Geology,https://glossary.slb.com/en/terms/r/radial_faulting
reef,"[Geology] A mound, ridge, or buildup of sediment or sedimentary rock, most commonly produced by organisms that secrete shells such as corals. Reefs are typically taller than the sediment that surrounds them, resistant to weathering and wave action, and preserved within sediment of a different composition. Carbonate reefs form in a limited range of temperatures, water depths, salinities and wave activities, so their occurrence can be used to interpret past environmental conditions. Because the rocks that surround reefs can differ in composition and permeability, porous reefs can form stratigraphic traps for hydrocarbons. Porosity of reefal limestones depends on post-depositional diagenetic changes.",Geology,https://glossary.slb.com/en/terms/r/reef
reefal,"[Geology] Pertaining to reef, a mound, ridge, or buildup of sediment or sedimentary rock, most commonly produced by organisms that secrete shells such as corals. Reefs are typically taller than the sediment that surrounds them, resistant to weathering and wave action, and preserved within sediment of a different composition. Carbonate reefs form in a limited range of temperatures, water depths, salinities and wave activities, so their occurrence can be used to interpret past environmental conditions. Because the rocks that surround reefs can differ in composition and permeability, porous reefs can form stratigraphic traps for hydrocarbons. Porosity of reefal limestones depends on post-depositional diagenetic changes.",Geology,https://glossary.slb.com/en/terms/r/reefal
regression,"1. (n.) [Geology] The migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments. Antonyms: transgression | 2. (n.) [Reservoir Characterization] The statistical fitting of trend lines to a dataset. Many regression methods are available, including linear, iterative, multiple and polynomial. If there is a 'good' fit to the data, then the variables are often assumed to be dependent.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/r/regression
regressive,"1. (adj.) [Geology] Pertaining to regression, the migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments. Antonyms: transgressive | 2. (adj.) [Reservoir Characterization] Pertaining to regression, the statistical fitting of trend lines to a dataset. Many regression methods are available, including linear, iterative, multiple and polynomial. If there is a 'good' fit to the data, then the variables are often assumed to be dependent.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/r/regressive
relative age,"[Geology] The approximate age determination of rocks, fossils or minerals made by comparing whether the material is younger or older than other surrounding material. Relative age is estimated according to stratigraphic and structural relationships, such as superposition, and by fossil content, since the relative ages and successions of fossils have been established by paleontologists. The measurement of the decay of radioactive isotopes, especially uranium, rubidium, argon and carbon, has allowed geologists to more precisely determine the age in years of rock formations, known as the absolute age. Tree rings and seasonal sedimentary deposits called varves can be counted to determine absolute age. Although the term implies otherwise, ""absolute"" ages typically have some amount of potential error and are inexact.",Geology,https://glossary.slb.com/en/terms/r/relative_age
relative permeability,"1. (n.) [Geology] A dimensionless term devised to adapt the Darcy equation to multiphase flow conditions. Relative permeability is the ratio of effective permeability of a particular fluid at a particular saturation to absolute permeability of that fluid at total saturation. If a single fluid is present in a rock, its relative permeability is 1.0. Calculation of relative permeability allows comparison of the different abilities of fluids to flow in the presence of each other, since the presence of more than one fluid generally inhibits flow. | 2. (n.) [Well Completions] A measurement of the ability of two or more fluid phases to pass through a formation matrix. The relative permeability reflects the capability of a specific formation to produce a combination of oil, water or gas more accurately than the absolute permeability of a formation sample, which is measured with a single-phase fluid, usually water.",Geology; Well Completions,https://glossary.slb.com/en/terms/r/relative_permeability
reservoir,[Geology] A subsurface body of rock having sufficient porosity and permeability to store and transmit fluids. Sedimentary rocks are the most common reservoir rocks because they have more porosity than most igneous and metamorphic rocks and form under temperature conditions at which hydrocarbons can be preserved. A reservoir is a critical component of a complete petroleum system.,Geology,https://glossary.slb.com/en/terms/r/reservoir
reservoir pressure,"1. (n.) [Geology] The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure. | 2. (n.) [Drilling] The pressure of the subsurface formation fluids, commonly expressed as the density of fluid required in the wellbore to balance that pore pressure. A normal pressure gradient might require 9 lbm/galUS [1.08 kg/m3], while an extremely high gradient may need 18 lbm/galUS [2.16 kg/m3] or higher. | 3. (n.) [Well Completions] The pressure within the reservoir rock. The formation pressure value can be further categorized as relating to flowing well or shut-in conditions.",Drilling; Geology; Well Completions,https://glossary.slb.com/en/terms/r/reservoir_pressure
retrogradation,"[Geology] The accumulation of sequences by deposition in which beds are deposited successively landward because sediment supply is limited and cannot fill the available accommodation. Thus, the position of the shoreline migrates backward onto land, a process called transgression, during episodes of retrogradation. Antonyms: progradation",Geology,https://glossary.slb.com/en/terms/r/retrogradation
reverse fault,"[Geology] A type of fault formed when the hanging wall fault block moves up along a fault surface relative to the footwall. Such movement can occur in areas where the Earth's crust is compressed. A thrust fault, sometimes called an overthrust if the displacement is particularly great, is a reverse fault in which the fault plane has a shallow dip, typically much less than 45o.",Geology,https://glossary.slb.com/en/terms/r/reverse_fault
rheologic,"[Geology] Pertaining to rheology, generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks.",Geology,https://glossary.slb.com/en/terms/r/rheologic
rheological,"1. (adj.) [Geology] Pertaining to rheology, generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks. | 2. (adj.) [Drilling Fluids] Pertaining to rheology, the science and study of the deformation and flow of matter. The term rheology is also used to indicate the properties of a given fluid, as in mud rheology. Rheology is an extremely important property of drilling muds, drill-in fluids, workover and completion fluids, cements and specialty fluids and pills. Mud rheology is measured on a continual basis while drilling and adjusted with additives or dilution to meet the needs of the operation. In water-base fluids, water quality plays an important role in how additives perform. Temperature affects behavior and interactions of the water, clay, polymers and solids in a mud. Downhole pressure must be taken into account in evaluating the rheology of oil muds.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/r/rheological
rheology,"1. (n.) [Geology] Generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks. | 2. (n.) [Drilling Fluids] The science and study of the deformation and flow of matter. The term is also used to indicate the properties of a given fluid, as in mud rheology. Rheology is an extremely important property of drilling muds, drill-in fluids, workover and completion fluids, cements and specialty fluids and pills. Mud rheology is measured on a continual basis while drilling and adjusted with additives or dilution to meet the needs of the operation. In water-base fluids, water quality plays an important role in how additives perform. Temperature affects behavior and interactions of the water, clay, polymers and solids in a mud. Downhole pressure must be taken into account in evaluating the rheology of oil muds.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/r/rheology
rhombohedral packing,"[Geology] The most compact arrangement in space of uniform spheres (atoms and molecules in mineral crystals, or grains in sedimentary rocks) that results in a structure having no more than 26% porosity. Rhombohedral packing is more stable mechanically than cubic packing. Cubic packing is the most porous packing arrangement, with about 47% porosity in the ideal situation. Most sediments, however, are not uniform spheres of the same size, nor can they be arranged in a cubic structure naturally, so most sediments have much less than 47% porosity of ideal cubic packing and commonly less than the 26% porosity of ideal rhombohedral packing.",Geology,https://glossary.slb.com/en/terms/r/rhombohedral_packing
rift,1. (n.) [Geology] Region in which the Earth's crust is pulling apart and creating normal faults and down-dropped areas or subsidence. | 2. (vt.) [Geology] To pull apart the Earth's crust.,Geology,https://glossary.slb.com/en/terms/r/rift
rock,"[Geology] An aggregate of minerals or organic matter (in the case of coal, which is not composed of minerals because of its organic origin), or volcanic glass (obsidian, which forms a rock but is not considered a mineral because of its amorphous, noncrystalline nature). Rocks can contain a single mineral, such as rock salt (halite) and certain limestones (calcite), or many minerals, such as granite (quartz, feldspar, mica and other minerals). There are three main types of rocks. Sedimentary rocks like sandstone and limestone form at the Earth's surface through deposition of sediments derived from weathered rocks, biogenic activity or precipitation from solution. Igneous rocks originate deeper within the Earth, where the temperature is high enough to melt rocks, to form magma that can crystallize within the Earth or at the surface by volcanic activity. Metamorphic rocks form from other preexisting rocks during episodes of deformation of the Earth at temperatures and pressures high enough to alter minerals but inadequate to melt them. Such changes can occur by the activity of fluids in the Earth and movement of igneous bodies or regional tectonic activity. Rocks are recycled from one type to another by the constant changes in the Earth.",Geology,https://glossary.slb.com/en/terms/r/rock
s.g.,[Geology] The dimensionless ratio of the density of a material to that of the same volume of water. Most common minerals have specific gravities between 2 and 7.,Geology,https://glossary.slb.com/en/terms/s/sg
sabkha,"[Geology] An environment of coastal sedimentation characterized by arid or semiarid conditions above the level of high tide and by the absence of vegetation. Evaporites, eolian deposits and tidal-flood deposits are common in sabkhas.",Geology,https://glossary.slb.com/en/terms/s/sabkha
salt,"1. (n.) [Geology] [NaCl] A soft, soluble evaporite mineral also known as halite or rock salt. Because salt is less dense than many sedimentary rocks, it is relatively buoyant and can form salt domes, pillars or curtains by flowing and breaking through or piercing overlying sediments, as seen in the Gulf of Mexico and the Zagros fold belt. Halite can be critical in forming hydrocarbon traps and seals because it tends to flow rather than fracture during deformation, thus preventing hydrocarbons from leaking out of a trap even during and after some types of deformation. | 2. (n.) [Drilling Fluids] The product formed by neutralization of an acid and a base. The term is more specifically applied to sodium chloride. Neutralization is an important reaction in many aspects of mud control and treatment.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/s/salt
salt dome,"[Geology] A mushroom-shaped or plug-shaped diapir made of salt, commonly having an overlying cap rock. Salt domes form as a consequence of the relative buoyancy of salt when buried beneath other types of sediment. The salt flows upward to form salt domes, sheets, pillars and other structures. Hydrocarbons are commonly found around salt domes because of the abundance and variety of traps created by salt movement and the association with evaporite minerals that can provide excellent sealing capabilities.",Geology,https://glossary.slb.com/en/terms/s/salt_dome
sand,"1. (n.) [Geology] A detrital grain between 0.0625 mm and 2 mm in diameter. Sand is larger than silt but smaller than a granule according to the Udden-Wentworth scale. Sand is also a term used for quartz grains or for sandstone. | 2. (n.) [Drilling Fluids] A category of size used to describe particles in a mud that will not pass through a 200-mesh screen (74 micrometers and larger). | 3. (n.) [Well Completions] A generic term used to describe small formation particles known as fines that may be produced with the reservoir fluid. Sand production generally is undesirable and, if severe, may require some remedial action to control or prevent production, such a gravel packing or sand consolidation.",Drilling Fluids; Geology; Well Completions,https://glossary.slb.com/en/terms/s/sand
sandstone,"[Geology] A clastic sedimentary rock whose grains are predominantly sand-sized. The term is commonly used to imply consolidated sand or a rock made of predominantly quartz sand, although sandstones often contain feldspar, rock fragments, mica and numerous additional mineral grains held together with silica or another type of cement. The relatively high porosity and permeability of sandstones make them good reservoir rocks.",Geology,https://glossary.slb.com/en/terms/s/sandstone
saturation,"[Geology] The relative amount of water, oil and gas in the pores of a rock, usually as a percentage of volume.",Geology,https://glossary.slb.com/en/terms/s/saturation
scout,"1. (vt.) [Geology] To inspect an area or to monitor activity. | 2. (n.) [Geology] A petroleum industry worker who tracks competitive exploration and production activity, either for a company or on a free-lance basis. Scouts can facilitate trading of technical data such as well logs among companies before such data enter the public domain unless the operations or data are held ""tight.""",Geology,https://glossary.slb.com/en/terms/s/scout
scout ticket,"[Geology] A brief report about a well from the time it is permitted through drilling and completion. A scout ticket typically includes the location, total depth, logs run, production status and formation tops.",Geology,https://glossary.slb.com/en/terms/s/scout_ticket
seal,"[Geology] A relatively impermeable rock, commonly shale, anhydrite or salt, that forms a barrier or cap above and around reservoir rock such that fluids cannot migrate beyond the reservoir. A seal is a critical component of a complete petroleum system. The permeability of a seal capable of retaining fluids through geologic time is ~ 10-6 to 10-8 darcies.",Geology,https://glossary.slb.com/en/terms/s/seal
secondary migration,"[Geology] The movement of generated hydrocarbons into a reservoir after their expulsion, or primary migration, from a source rock.",Geology,https://glossary.slb.com/en/terms/s/secondary_migration
secondary porosity,"[Geology] The porosity created through alteration of rock, commonly by processes such as dolomitization, dissolution and fracturing.",Geology,https://glossary.slb.com/en/terms/s/secondary_porosity
sediment,"[Geology] The unconsolidated grains of minerals, organic matter or preexisting rocks, that can be transported by water, ice or wind, and deposited. The processes by which sediment forms and is transported occur at or near the surface of the Earth and at relatively low pressures and temperatures. Sedimentary rocks form from the accumulation and lithification of sediment. Sediments are classified according to size by the Udden-Wentworth scale.",Geology,https://glossary.slb.com/en/terms/s/sediment
sedimentary,"[Geology] One of the three main classes of rock (igneous, metamorphic and sedimentary). Sedimentary rocks are formed at the Earth's surface through deposition of sediments derived from weathered rocks, biogenic activity or precipitation from solution. Clastic sedimentary rocks such as conglomerates, sandstones, siltstones and shales form as older rocks weather and erode, and their particles accumulate and lithify, or harden, as they are compacted and cemented. Biogenic sedimentary rocks form as a result of activity by organisms, including coral reefs that become limestone. Precipitates, such as the evaporite minerals halite (salt) and gypsum can form vast thicknesses of rock as seawater evaporates. Sedimentary rocks can include a wide variety of minerals, but quartz, feldspar, calcite, dolomite and evaporite group and clay group minerals are most common because of their greater stability at the Earth's surface than many minerals that comprise igneous and metamorphic rocks. Sedimentary rocks, unlike most igneous and metamorphic rocks, can contain fossils because they form at temperatures and pressures that do not obliterate fossil remnants.",Geology,https://glossary.slb.com/en/terms/s/sedimentary
sedimentary basin,"[Geology] A depression in the crust of the Earth formed by plate tectonic activity in which sediments accumulate. Continued deposition can cause further depression or subsidence. Sedimentary basins, or simply basins, vary from bowl-shaped to elongated troughs. If rich hydrocarbon source rocks occur in combination with appropriate depth and duration of burial, hydrocarbon generation can occur within the basin.",Geology,https://glossary.slb.com/en/terms/s/sedimentary_basin
sedimentation,"1. (n.) [Geology] The process of creation, transportation and deposition of sediments. | 2. (n.) [Drilling Fluids] The process of separation of the components of a cement slurry during which the solids settle. Sedimentation is one of the characterizations used to define slurry stability.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/s/sedimentation
seep,"[Geology] A naturally occurring, typically slow leakage of fluid—water, oil or gas—at the Earth’s surface. A seep results from migration of the fluid from its source or reservoir formation because the formation pressure exceeds the formation’s seal capacity such as during rapid loading of the overburden by sedimentation or during fluid expansion or from damage to the seal such as by faulting or tectonism.",Geology,https://glossary.slb.com/en/terms/s/seep
seismite,[Geology] An injectite attributable to earthquake or seismic shaking.,Geology,https://glossary.slb.com/en/terms/s/seismite
sequence,[Geology] A group of relatively conformable strata that represents a cycle of deposition and is bounded by unconformities or correlative conformities. Sequences are the fundamental unit of interpretation in sequence stratigraphy. Sequences comprise systems tracts.,Geology,https://glossary.slb.com/en/terms/s/sequence
sequence boundary,"[Geology] A surface that separates older sequences from younger ones, commonly an unconformity (indicating subaerial exposure), but in limited cases a correlative conformable surface. A sequence boundary is an erosional surface that separates cycles of deposition.",Geology,https://glossary.slb.com/en/terms/s/sequence_boundary
sequence stratigraphy,"[Geology] A field of study in which basin-filling sedimentary deposits, called sequences, are interpreted in a framework of eustasy, sedimentation and subsidence through time in order to correlate strata and predict the stratigraphy of relatively unknown areas. Sequences tend to show cyclicity of changes in relative sea level and widespread unconformities, processes of sedimentation and sources of sediments, climate and tectonic activity over time. Sequence stratigraphic study promotes thorough understanding of the evolution of basins, but also allows for interpretations of potential source rocks and reservoir rocks in both frontier areas (having seismic data but little well data) and in more mature hydrocarbon provinces. Prediction of reservoir continuity is currently a key question in mature hydrocarbon provinces where sequence stratigraphy is being applied.The field originated during the 1960s with the study of the stratigraphy of the continental USA, where numerous unconformities could be correlated widely, and led to the proposal that major unconformities might mark synchronous global-scale events. Through sequence stratigraphy, widely-separated sediments that occur between correlatable unconformities could be compared with each other. Studies of outcrops and seismic lines bore out these concepts, which initially were called ""Seismic Stratigraphy"" and first published widely in 1977. Further study of seismic lines led to the interpretation of the geometry or architecture of seismic events as representing particular styles of sedimentation and depositional environments, and the integration of such interpretations with well log and core data. Because of the simultaneous, competitive nature of the research, numerous oil companies and academic groups use the terminology of sequence stratigraphy differently, and new terms are added continually.",Geology,https://glossary.slb.com/en/terms/s/sequence_stratigraphy
shale,"1. (n.) [Geology, Shale Gas] A fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors. | 2. (n.) [Drilling Fluids] A fine-grained, impermeable, sedimentary rock composed of clays and other minerals, usually with a high percentage of quartz. Shale is the most common, and certainly the most troublesome, rock type that must be drilled in order to reach oil and gas deposits. The characteristic that makes shales most troublesome to drillers is its water sensitivity, due in part to its clay content and the ionic composition of the clay. For this reason, oil-base drilling fluids are the mud of choice to drill the most water-sensitive shales.","Drilling Fluids; Geology, Shale Gas",https://glossary.slb.com/en/terms/s/shale
shale oil,"[Geology] Oil obtained by artificial maturation of oil shale. The process of artificial maturation uses controlled heating, or pyrolysis, of kerogen to release the shale oil.",Geology,https://glossary.slb.com/en/terms/s/shale_oil
shaly,"1. (adj.) [Geology, Shale Gas] Containing shale, a fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors. | 2. (adj.) [Drilling Fluids] Containing shale, a fine-grained, impermeable, sedimentary rock composed of clays and other minerals, usually with a high percentage of quartz. Shale is the most common, and certainly the most troublesome, rock type that must be drilled in order to reach oil and gas deposits. The characteristic that makes shales most troublesome to drillers is its water sensitivity, due in part to its clay content and the ionic composition of the clay. For this reason, oil-base drilling fluids are the mud of choice to drill the most water-sensitive shales.","Drilling Fluids; Geology, Shale Gas",https://glossary.slb.com/en/terms/s/shaly
shear strain,"[Geology] The amount of deformation by shearing, in which parallel lines slide past each other in differing amounts. The measurement is expressed as the tangent of the change in angle between lines that were initially perpendicular.",Geology,https://glossary.slb.com/en/terms/s/shear_strain
shelf,"[Geology] Continental shelf, or the area at the edges of a continent from the shoreline to a depth of 200 m [660 ft], where the continental slope begins. The shelf is commonly a wide, flat area with a slight seaward slope. The term is sometimes used as a for platform.",Geology,https://glossary.slb.com/en/terms/s/shelf
silica,"[Geology] [SiO2]A chemically resistant dioxide of silicon that occurs in crystalline (quartz), amorphous (opal) and cryptocrystalline (chert) forms.",Geology,https://glossary.slb.com/en/terms/s/silica
silicate mineral,"[Geology] A group of rock-forming minerals in which SiO4 tetrahedra combine with cations. Silicate minerals are the most abundant type of mineral. Olivine, pyroxene, amphibole, mica, quartz and feldspar are types of silicate minerals.",Geology,https://glossary.slb.com/en/terms/s/silicate_mineral
siliciclastic sediment,"[Geology] Silica-based, noncarbonaceous sediments that are broken from preexisting rocks, transported elsewhere, and redeposited before forming another rock. Examples of common siliciclastic sedimentary rocks include conglomerate, sandstone, siltstone and shale. Carbonate rocks can also be broken and reworked to form other types of clastic sedimentary rocks.",Geology,https://glossary.slb.com/en/terms/s/siliciclastic_sediment
similar fold,"[Geology] A type of fold in which the thickness of the layers remains constant when measured parallel to the axial surface and the layers have the same wave shape, but the thickness along each layer varies. The folded layers tend to be thicker in the hinge of the fold and thinner along the limbs of the fold.",Geology,https://glossary.slb.com/en/terms/s/similar_fold
sinistral,"[Geology] Pertaining to a strike-slip or left-lateral fault in which the block across the fault moves to the left; also called a sinistral strike-slip fault. If it moves to the right, the relative motion is described as dextral. Counterclockwise rotation or spiraling is also described as sinistral. Antonyms: dextral",Geology,https://glossary.slb.com/en/terms/s/sinistral
slip,"1. (n.) [Production Logging] The phenomenon in multiphase flow when one phase flows faster than another phase, in other words slips past it. Because of this phenomenon, there is a difference between the holdups and cuts of the phases. | 2. (n.) [Geology] Relative displacement of two formerly adjacent points that have been separated by faulting. Slip is used to describe motion along a fault with respect to the distance and direction that one side of the fault has moved relative to the other. Slip is a vector, expressed in terms of distance and direction.",Geology; Production Logging,https://glossary.slb.com/en/terms/s/slip
smectite,"[Geology] [(1/2Ca,Na)0.7(Al,Mg,Fe)4(Si,Al)8O20(OH)47nH2O)]A group of clay minerals that includes montmorillonite. This type of mineral tends to swell when exposed to water. Bentonite includes minerals of the smectite group.",Geology,https://glossary.slb.com/en/terms/s/smectite
soft rock,"[Geology] A general term for sedimentary rocks, although it can imply a distinction between rocks of interest to the petroleum industry and rocks of interest to the mining industry. Antonyms: hard rock",Geology,https://glossary.slb.com/en/terms/s/soft_rock
sorting,"[Geology] The range of sedimentary grain sizes that occurs in sediment or sedimentary rock. The term also refers to the process by which sediments of similar size are naturally segregated during transport and deposition according to the velocity and transporting medium. Well-sorted sediments are of similar size (such as desert sand), while poorly-sorted sediments have a wide range of grain sizes (as in a glacial till). A well-sorted sandstone tends to have greater porosity than a poorly sorted sandstone because of the lack of grains small enough to fill its pores. Conglomerates tend to be poorly sorted rocks, with particles ranging from boulder size to clay size.",Geology,https://glossary.slb.com/en/terms/s/sorting
sour,"[Geology] Contaminated with sulfur or sulfur compounds, especially hydrogen sulfide. Crude oil and gas that are sour typically have an odor of rotten eggs if the concentration of sulfur is low. At high concentrations, sulfur is odorless and deadly. Antonyms: sweet",Geology,https://glossary.slb.com/en/terms/s/sour
source rock,"[Geology, Geochemistry, Shale Gas] A rock rich in organic matter which, if heated sufficiently, will generate oil or gas. Typical source rocks, usually shales or limestones, contain about 1% organic matter and at least 0.5% total organic carbon (TOC), although a rich source rock might have as much as 10% organic matter. Rocks of marine origin tend to be oil-prone, whereas terrestrial source rocks (such as coal) tend to be gas-prone. Preservation of organic matter without degradation is critical to creating a good source rock, and necessary for a complete petroleum system. Under the right conditions, source rocks may also be reservoir rocks, as in the case of shale gas reservoirs.","Geology, Geochemistry, Shale Gas",https://glossary.slb.com/en/terms/s/source_rock
specific gravity,[Geology] The dimensionless ratio of the density of a material to that of the same volume of water. Most common minerals have specific gravities between 2 and 7.,Geology,https://glossary.slb.com/en/terms/s/specific_gravity
spill point,"[Geology] The structurally lowest point in a hydrocarbon trap that can retain hydrocarbons. Once a trap has been filled to its spill point, further storage or retention of hydrocarbons will not occur for lack of reservoir space within that trap. The hydrocarbons spill or leak out, and they continue to migrate until they are trapped elsewhere.",Geology,https://glossary.slb.com/en/terms/s/spill_point
strain,"[Geology] The permanent deformation evident in rocks and other solid bodies that have experienced a sufficiently high applied stress. A change in shape, such as folding, faulting, fracturing, or change, generally a reduction, in volume are common examples of strain seen in rocks. Strain can be described in terms of normal and shear components, and is the ratio of the change in length or volume to the initial length or volume. For more on strain: Means WD: Stress and Strain. New York, New York, Springer-Verlag, 1976.",Geology,https://glossary.slb.com/en/terms/s/strain
strata,[Geology] Layers of sedimentary rock. The singular form is stratum.,Geology,https://glossary.slb.com/en/terms/s/strata
stratigraphic analysis,"[Geology, Reservoir Characterization] An analysis of the history, composition, relative ages and distribution of strata, and the interpretation of strata to elucidate Earth history. The comparison, or correlation, of separated strata can include study of their lithology, fossil content, and relative or absolute age, or lithostratigraphy, biostratigraphy, and chronostratigraphy.","Geology, Reservoir Characterization",https://glossary.slb.com/en/terms/s/stratigraphic_analysis
stratigraphic trap,"[Geology] A variety of sealed geologic container capable of retaining hydrocarbons, formed by changes in rock type or pinch-outs, unconformities, or sedimentary features such as reefs. Structural traps, in contrast, consist of geologic structures in deformed strata such as faults and folds whose geometries permit retention of hydrocarbons.",Geology,https://glossary.slb.com/en/terms/s/stratigraphic_trap
stratigraphy,"[Geology, Reservoir Characterization] The study of the history, composition, relative ages and distribution of strata, and the interpretation of strata to elucidate Earth history. The comparison, or correlation, of separated strata can include study of their lithology, fossil content, and relative or absolute age, or lithostratigraphy, biostratigraphy, and chronostratigraphy.","Geology, Reservoir Characterization",https://glossary.slb.com/en/terms/s/stratigraphy
stratum,[Geology] A layer of sedimentary rock. The plural form is strata.,Geology,https://glossary.slb.com/en/terms/s/stratum
stress,"[Geology] The force applied to a body that can result in deformation, or strain, usually described in terms of magnitude per unit of area, or intensity.",Geology,https://glossary.slb.com/en/terms/s/stress
strike,"[Geology] The azimuth of the intersection of a plane, such as a dipping bed, with a horizontal surface.",Geology,https://glossary.slb.com/en/terms/s/strike
strike-slip fault,"[Geology] A type of fault whose surface is typically vertical or nearly so. The motion along a strike-slip fault is parallel to the strike of the fault surface, and the fault blocks move sideways past each other. A strike-slip fault in which the block across the fault moves to the right is described as a dextral strike-slip fault. If it moves left, the relative motion is described as sinistral. Local deformation near bends in strike-slip faults can produce pull-apart basins and grabens. Flower structures are another by-product of strike-slip faults. A wrench fault is a type of strike-slip fault in which the fault surface is nearly vertical.",Geology,https://glossary.slb.com/en/terms/s/strike-slip_fault
structural,"[Geology] Pertaining to structure, the geometry and spatial arrangement of rocks. The structure or deformation can include many mechanisms, such as folding, faulting and fracturing. Structure can usually be interpreted in terms of the deformation of the crust of the Earth as continents and tectonic plates move and collide.",Geology,https://glossary.slb.com/en/terms/s/structural
