term,definition,disciplines,url
spectral,[Geophysics] Pertaining to a spectrum. The spectral content of a wavetrain or wavelet usually refers to its amplitude and phase as a function of frequency.,Geophysics,https://glossary.slb.com/en/terms/s/spectral
spectrum,"1. (n.) [Geophysics] Generally, a display of entities or properties according to magnitude. In geophysics, spectrum refers to a display of characteristics of a wavetrain or trace as a function of frequency, wavenumber, or arrival time. A common display of spectrum is amplitude as a function of frequency. | 2. (n.) [Formation Evaluation] The distribution of gamma ray energies, or the number of gamma rays as a function of gamma ray energy.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/s/spectrum
spherical divergence,1. (n.) [Geophysics] The apparent loss of energy from a wave as it spreads during travel. Spherical divergence decreases energy with the square of the distance. | 2. (n.) [Geophysics] The apparent loss of intensity of a gravitational or magnetic field with distance. Spherical divergence decreases energy with the square of the distance.,Geophysics,https://glossary.slb.com/en/terms/s/spherical_divergence
spherical harmonic,"[Geophysics] The solution to the Laplace equation expressed as spherical coordinates. The normal modes of the Earth, or the reverberations that follow earthquakes, have the form of spherical harmonics. Love waves and Rayleigh waves can also be expressed as spherical harmonics.",Geophysics,https://glossary.slb.com/en/terms/s/spherical_harmonic
spherical wave,"[Geophysics] A wave generated from a point source, such as that generated by an underground explosion. Typical seismic sources such as vibrators and air-gun arrays emit elastic waves that are assumed to be spherical waves.",Geophysics,https://glossary.slb.com/en/terms/s/spherical_wave
spontaneous potential,"1. (n.) [Geophysics] Naturally occurring (static) electrical potential in the Earth. Spontaneous potentials are usually caused by charge separation in clay or other minerals, by the presence of a semipermeable interface impeding the diffusion of ions through the pore space of rocks, or by natural flow of a conducting fluid (salty water) through the rocks. Variations in SP can be measured in the field and in wellbores to determine variations of ionic concentration in pore fluids of rocks. | 2. (n.) [Formation Evaluation] A log of the natural difference in electrical potential, in millivolts, between an electrode in the borehole and a fixed reference electrode on the surface. The most useful component of this difference is the electrochemical potential since it can cause a significant deflection opposite permeable beds. The magnitude of the deflection depends mainly on the salinity contrast between drilling mud and formation water, and the clay content of the permeable bed. The spontaneous potential (SP) log is therefore used to detect permeable beds and to estimate formation water salinity and formation clay content. The SP log cannot be recorded in nonconductive mud. The SP can be affected by several factors that make interpretation difficult. First, there are other possible sources of electrical potential not related to the electrochemical effect, for example, the electrokinetic potential and bimetallism. Many of these are small and constant throughout the log, and can be lumped together in the shale baseline. Second, the SP can measure only the potential drop in the borehole, and not the full electrochemical potential. The ideal SP opposite a clean bed is known as the static spontaneous potential (SSP), and opposite a shaly bed as the pseudostatic spontaneous potential (PSP). The SP is always less than the SSP or the PSP and more rounded at the boundaries between shales and permeable beds. The SP was first recognized by C. Schlumberger, M. Schlumberger and E.G. Leonardon in 1931, and the first published examples were from Russian oil fields.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/s/spontaneous_potential
spread,"[Geophysics] The geometrical pattern of groups of geophones relative to the seismic source. The output from a single shot is recorded simultaneously by the spread during seismic acquisition. Common spread geometries include in-line offset, L-spread, split-spread and T-spread.",Geophysics,https://glossary.slb.com/en/terms/s/spread
stack,"1. (n.) [Geophysics] A processed seismic record that contains traces that have been added together from different records to reduce noise and improve overall data quality. The number of traces that have been added together during stacking is called the fold. | 2. (vb.) [Geophysics] To sum traces to improve the signal-to-noise ratio, reduce noise and improve seismic data quality. Traces from different shot records with a common reflection point, such as common midpoint (CMP) data, are stacked to form a single trace during seismic processing. Stacking reduces the amount of data by a factor called the fold.",Geophysics,https://glossary.slb.com/en/terms/s/stack
stacking velocity,"[Geophysics] The distance-time relationship determined from analysis of normal moveout (NMO) measurements from common depth point gathers of seismic data. The stacking velocity is used to correct the arrival times of events in the traces for their varying offsets prior to summing, or stacking, the traces to improve the signal-to-noise ratio of the data.",Geophysics,https://glossary.slb.com/en/terms/s/stacking_velocity
static correction,"[Geophysics] Often called statics, a bulk shift of a seismic trace in time during seismic processing. A common static correction is the weathering correction, which compensates for a layer of low seismic velocity material near the surface of the Earth. Other corrections compensate for differences in topography and differences in the elevations of sources and receivers.",Geophysics,https://glossary.slb.com/en/terms/s/static_correction
statics,"[Geophysics] Another term for static correction, a bulk shift of a seismic trace in time during seismic processing. A common static correction is the weathering correction, which compensates for a layer of low seismic velocity material near the surface of the Earth. Other corrections compensate for differences in topography and differences in the elevations of sources and receivers.",Geophysics,https://glossary.slb.com/en/terms/s/statics
Stoneley wave,"[Geophysics] A type of large-amplitude interface, or surface, wave generated by a sonic tool in a borehole. Stoneley waves can propagate along a solid-fluid interface, such as along the walls of a fluid-filled borehole and are the main low-frequency component of signal generated by sonic sources in boreholes. Analysis of Stoneley waves can allow estimation of the locations of fractures and permeability of the formation. Stoneley waves are a major source of noise in vertical seismic profiles.",Geophysics,https://glossary.slb.com/en/terms/s/stoneley_wave
streamer,"[Geophysics] A surface marine cable, usually a buoyant assembly of electrical wires that connects hydrophones and relays seismic data to the recording seismic vessel. Multistreamer vessels tow more than one streamer cable to increase the amount of data acquired in one pass.",Geophysics,https://glossary.slb.com/en/terms/s/streamer
streamer feathering,"[Geophysics] In marine seismic acquisition, the lateral deviation of a streamer away from the towing direction because of a water current.",Geophysics,https://glossary.slb.com/en/terms/s/streamer_feathering
suppression,"[Geophysics] In seismic acquisition and processing, the attenuation of amplitudes to reduce the effects of noise or to prevent overload from the high energy of first breaks.",Geophysics,https://glossary.slb.com/en/terms/s/suppression
surface wave,"[Geophysics] A wave that propagates at the interface between two media as opposed to through a medium. A surface wave can travel at the interface between the Earth and air, or the Earth and water. Love waves and Rayleigh waves are surface waves.",Geophysics,https://glossary.slb.com/en/terms/s/surface_wave
survey,"1. (n.) [Geophysics] A dataset measured and recorded with reference to a particular area of the Earth's surface, such as a seismic survey. | 2. (vb.) [Geophysics] To measure and record data according to location on the Earth's surface. In geophysics, the term is used in the context of acquiring seismic, electrical, gravity or magnetic data to evaluate the subsurface. | 3. (n.) [Drilling] A completed measurement of the inclination and azimuth of a location in a well (typically the total depth at the time of measurement). In both directional and straight holes, the position of the well must be known with reasonable accuracy to ensure the correct wellbore path and to know its position in the event a relief well must be drilled. The measurements themselves include inclination from vertical, and the azimuth (or compass heading) of the wellbore if the direction of the path is critical. These measurements are made at discrete points in the well, and the approximate path of the wellbore computed from the discrete points. Measurement devices range from simple pendulum-like devices to complex electronic accelerometers and gyroscopes used more often as MWD becomes more popular. In simple pendulum measurements, the position of a freely hanging pendulum relative to a measurement grid (attached to the housing of the tool and assumed to represent the path of the wellbore) is captured on photographic film. The film is developed and examined when the tool is removed from the wellbore, either on wireline or the next time pipe is tripped out of the hole. | 4. (n.) [Drilling] A precise and legally binding measurement of surface locations, referenced to known benchmark locations. | 5. (vb.) [Drilling] To make the measurements as in definitions 1 or 2. | 6. (n.) [Formation Evaluation] The measurement versus depth or time, or both, of one or more physical quantities in or around a well. In early years, the term was used more often than log. | 7. (vb.) [Formation Evaluation] To record a measurement versus depth or time, or both, of one or more physical quantities in or around a well. In early years, the term was used more often than log.",Drilling; Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/s/survey
SV-wave,[Geophysics] A shear wave that is polarized so that its particle motion and direction of propagation occur in a vertical plane.,Geophysics,https://glossary.slb.com/en/terms/s/sv-wave
synthetic seismogram,"[Geophysics] The result of one of many forms of forward modeling to predict the seismic response of the Earth. A more narrow definition used by seismic interpreters is that a synthetic seismogram, commonly called a synthetic, is a direct one-dimensional model of acoustic energy traveling through the layers of the Earth. The synthetic seismogram is generated by convolving the reflectivity derived from digitized acoustic and density logs with the wavelet derived from seismic data. By comparing marker beds or other correlation points picked on well logs with major reflections on the seismic section, interpretations of the data can be improved. The quality of the match between a synthetic seismogram depends on well log quality, seismic data processing quality, and the ability to extract a representative wavelet from seismic data, among other factors. The acoustic log is generally calibrated with check-shot or vertical seismic profile (VSP) first-arrival information before combining with the density log to produce acoustic impedance.",Geophysics,https://glossary.slb.com/en/terms/s/synthetic_seismogram
tail buoy,"[Geophysics] A floating device used in marine seismic acquisition to identify the end of a streamer. Tail buoys allow the seismic acquisition crew to monitor the location and direction of streamers. They are commonly brightly colored, reflect radar signals, and are fitted with Global Positioning System (GPS) receivers.",Geophysics,https://glossary.slb.com/en/terms/t/tail_buoy
tail mute,"[Geophysics] A cutoff in time, offset or both that has the effect of eliminating some types of noise from seismic data. A tail mute can be used to exclude slow surface waves such as ground roll.",Geophysics,https://glossary.slb.com/en/terms/t/tail_mute
tangential wave,"[Geophysics] Also known as S-wave, an elastic body wave in which particles oscillate perpendicular to the direction in which the wave propagates. S-waves are generated by most land seismic sources, but not by air guns. P-waves that impinge on an interface at non-normal incidence can produce S-waves, which in that case are known as converted waves. S-waves can likewise be converted to P-waves. S-waves, or shear waves, travel more slowly than P-waves and cannot travel through fluids because fluids do not support shear. Recording of S-waves requires receivers coupled to the solid Earth. Interpretation of S-waves can allow determination of rock properties such as fracture density and orientation, Poisson's ratio and rock type by crossplotting P-wave and S-wave velocities, and by other techniques.",Geophysics,https://glossary.slb.com/en/terms/t/tangential_wave
TAR,"[Geophysics] Steps in seismic processing to compensate for attenuation, spherical divergence and other effects by adjusting the amplitude of the data. The goal is to get the data to a state where the reflection amplitudes relate directly to the change in rock properties giving rise to them.",Geophysics,https://glossary.slb.com/en/terms/t/tar
TDEM,[Geophysics] A variation of the electromagnetic method in which electric and magnetic fields are induced by transient pulses of electric current in coils or antennas instead of by continuous (sinusoidal) current. These surveys have become a popular surface EM technique used in exploration for minerals and groundwater and for environmental mapping.,Geophysics,https://glossary.slb.com/en/terms/t/tdem
TE,"[Geophysics] A mode of the electromagnetic field that involves only one component of the electric field and the two components of the magnetic field perpendicular to it; e.g., the x-component of the electric field and y- and z-components of the magnetic field. The TE mode is useful in describing 2D models in which the electric field is perpendicular to the 2D plane of the model. For this case, Maxwell's equations can be reduced to a single scalar equation for the electric field component, which simplifies calculations tremendously. There is an analogous mode for the magnetic field called the TM mode. A general EM field in a region without sources can be expressed as a sum of TE and TM modes.",Geophysics,https://glossary.slb.com/en/terms/t/te
telluric current,[Geophysics] A low-frequency electrical current that occurs naturally over large areas at or near the surface of the Earth. Telluric currents are induced by changes in Earth's magnetic field which are usually caused by interactions between the solar wind and the ionosphere (part of the upper atmosphere).,Geophysics,https://glossary.slb.com/en/terms/t/telluric_current
telluric-current method,"[Geophysics] An electromagnetic method in which naturally occurring, low-frequency electric currents (telluric currents), are measured at a base station and compared with values measured at other stations. The normalized measurements of telluric current provide information about the direction of current flow and the conductance (conductivity times thickness) of sediments in the surveyed area. Extremely low-frequency telluric currents (with periods of days or months) provide information about conductivity in the deep interior of the Earth.",Geophysics,https://glossary.slb.com/en/terms/t/telluric-current_method
TEM,[Geophysics] A variation of the electromagnetic method in which electric and magnetic fields are induced by transient pulses of electric current in coils or antennas instead of by continuous (sinusoidal) current. These surveys have become a popular surface EM technique used in exploration for minerals and groundwater and for environmental mapping.,Geophysics,https://glossary.slb.com/en/terms/t/tem
three-component (3C) seismic data,"[Geophysics] A type of multicomponent seismic data acquired in a land, marine, or borehole environment by using three orthogonally oriented geophones or accelerometers. 3C is particularly appropriate when the addition of a hydrophone (the basis for 4C seismic data) adds no value to the measurement, as for example, on land. This technique allows determination of both the type of wave and its direction of propagation.",Geophysics,https://glossary.slb.com/en/terms/t/three-component_seismic_data
three-dimensional (3D) seismic data,"[Geophysics] A set of numerous closely-spaced seismic lines that provide a high spatially sampled measure of subsurface reflectivity. Typical receiver line spacing can range from 300 m [1000 ft] to over 600 m [2000 ft], and typical distances between shotpoints and receiver groups is 25 m [82 ft] (offshore and internationally) and 110 ft or 220 ft [34 to 67 m] (onshore USA, using values that are even factors of the 5280 feet in a mile). Bin sizes are commonly 25 m, 110 ft or 220 ft. The resultant data set can be ""cut"" in any direction but still display a well sampled seismic section. The original seismic lines are called in-lines. Lines displayed perpendicular to in-lines are called crosslines. In a properly migrated 3D seismic data set, events are placed in their proper vertical and horizontal positions, providing more accurate subsurface maps than can be constructed on the basis of more widely spaced 2D seismic lines, between which significant interpolation might be necessary. In particular, 3D seismic data provide detailed information about fault distribution and subsurface structures. Computer-based interpretation and display of 3D seismic data allow for more thorough analysis than 2D seismic data.",Geophysics,https://glossary.slb.com/en/terms/t/three-dimensional_seismic_data
three-dimensional (3D) survey,[Geophysics] The acquisition of seismic data as closely spaced receiver and shot lines such that there typically are no significant gaps in the subsurface coverage. A 2D survey commonly contains numerous widely spaced lines acquired orthogonally to the strike of geological structures and a minimum of lines acquired parallel to geological structures to allow line-to-line correlation of the seismic data and interpretation and mapping of structures.,Geophysics,https://glossary.slb.com/en/terms/t/three-dimensional_survey
TI,"[Geophysics] Abbreviation for transverse isotropy. Transverse isotropy, polar anisotropy, axial anisotropy and cross anisotropy are synonymous terms referring to the particular directional character of materials in which properties have the same values in all directions parallel to planes of isotropy and different values perpendicular to or crossing the planes of isotropy; this perpendicular direction is an axis of rotational symmetry.",Geophysics,https://glossary.slb.com/en/terms/t/ti
tie,"1. (n.) [Geophysics] A comparison, or the location of a comparison, of data. Properly processed and interpreted seismic lines can show good ties, or correlations, at intersection points. | 2. (vb.) [Geophysics] To correlate data in order to formulate or verify an interpretation or to demonstrate the relationship between data sets. Long, regional-scale 2D seismic lines are commonly tied to 3D surveys that cover a limited area, and 3D surveys of different vintages are tied to each other. Well logs are tied into seismic data routinely to determine the relationship between lithologic boundaries in the logs and seismic reflections. Properly tying all available data, including seismic data, well logs, check-shot surveys, synthetic seismograms and vertical seismic profiles, can reduce or, if there are sufficient data, eliminate ambiguity in interpretations.",Geophysics,https://glossary.slb.com/en/terms/t/tie
TIH,"[Geophysics] Abbreviation for horizontal transverse isotropy. Transverse isotropy that has a horizontal axis of rotational symmetry. In vertically fractured rocks, properties are uniform in vertical planes parallel to the fractures, but vary in the direction perpendicular to the fractures and across the fractures.",Geophysics,https://glossary.slb.com/en/terms/t/tih
time domain,"[Geophysics] The use of a function of time rather than frequency to express an independent variable or measurement. In contrast, in the frequency domain, variables are expressed as a function of frequency instead of time.",Geophysics,https://glossary.slb.com/en/terms/t/time_domain
time migration,"[Geophysics] A migration technique for processing seismic data in areas where lateral velocity changes are not too severe, but structures are complex. Time migration has the effect of moving dipping events on a surface seismic line from apparent locations to their true locations in time. The resulting image is shown in terms of traveltime rather than depth, and must then be converted to depth with an accurate velocity model to be compared to well logs.",Geophysics,https://glossary.slb.com/en/terms/t/time_migration
time slice,"[Geophysics] A horizontal display or map view of 3D seismic data having a certain arrival time, as opposed to a horizon slice that shows a particular reflection. A time slice is a quick, convenient way to evaluate changes in amplitude of seismic data.",Geophysics,https://glossary.slb.com/en/terms/t/time_slice
time-domain electromagnetic method,[Geophysics] A variation of the electromagnetic method in which electric and magnetic fields are induced by transient pulses of electric current in coils or antennas instead of by continuous (sinusoidal) current. These surveys have become a popular surface EM technique used in exploration for minerals and groundwater and for environmental mapping.,Geophysics,https://glossary.slb.com/en/terms/t/time-domain_electromagnetic_method
time-lapse seismic data,"[Geophysics] Seismic data from the surface or a borehole acquired at different times over the same area to assess changes in the subsurface with time, such as fluid movement or effects of secondary recovery. The data are examined for changes in attributes related to expressions of fluid content. Time-lapse seismic data can repeat 2D, 3D (which is known as 4D seismic data), crosswell and VSP data.",Geophysics,https://glossary.slb.com/en/terms/t/time-lapse_seismic_data
TIV,"[Geophysics] Abbreviation for vertical transverse isotropy. Transverse isotropy that has a vertical axis of rotational symmetry. In layered rocks, properties are uniform horizontally within a layer, but vary vertically and from layer to layer.",Geophysics,https://glossary.slb.com/en/terms/t/tiv
TM,"[Geophysics] A mode of the electromagnetic field that involves only one component of the magnetic field and the two components of the electric field perpendicular to it; e.g., the x-component of the magnetic field and y- and z-components of the electric field. The TM mode is useful in describing 2D models in which the magnetic field is perpendicular to the 2D plane of the model. For this case, Maxwell's equations can be reduced to a single scalar equation for the magnetic field component, which simplifies calculations tremendously.",Geophysics,https://glossary.slb.com/en/terms/t/tm
tomography,"[Geophysics] A technique to measure and display the three-dimensional distribution of velocity or reflectivity of a volume of the Earth by using numerous sources and receivers. There are several types of tomography used by geophysicists, including transmission tomography (which uses measurements between boreholes, surface-to-surface, or between a borehole and the surface), reflection or seismic tomography (based on standard reflection seismology), and diffraction tomography (using Fermat's principle for computations instead of Snell's law). Variations in velocity can be attributed to changes in density and elastic properties of rocks, which in turn are affected by the increasing temperature with depth in the Earth. Tomographic techniques have been used to construct maps of the Earth's interior, deep in the mantle, as well as for mapping the shallow subsurface by borehole tomography.",Geophysics,https://glossary.slb.com/en/terms/t/tomography
trace,"1. (n.) [Geophysics] The seismic data recorded for one channel. A trace is a recording of the Earth's response to seismic energy passing from the source, through subsurface layers, and back to the receiver. | 2. (n.) [Formation Evaluation] The presentation on hard copy of log data from a single measurement versus depth. The term originated with the early optical recorders in which log data were recorded on film using an optical trace. Now the term curve is more common.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/t/trace
transient electromagnetic method,[Geophysics] A variation of the electromagnetic method in which electric and magnetic fields are induced by transient pulses of electric current in coils or antennas instead of by continuous (sinusoidal) current. These surveys have become a popular surface EM technique used in exploration for minerals and groundwater and for environmental mapping.,Geophysics,https://glossary.slb.com/en/terms/t/transient_electromagnetic_method
transit time,"[Geophysics] The duration of time for a P-wave to travel one foot, typically displayed on an acoustic log. The unit of microseconds per foot (or meter) is called the slowness, which is the inverse of velocity. Transit time is measured in microseconds per foot (μs/ft) or in microseconds per meter (μs/m).",Geophysics,https://glossary.slb.com/en/terms/t/transit_time
transition zone,"1. (n.) [Geophysics] An area in which water is too shallow for acquisition of marine seismic data with towed streamers, such as near the shoreline, marshes and lagoons. In some cases, source explosives can be rammed into the unconsolidated sediments of transition zone environments rather than drilling more costly shot holes. Likewise, hydrophones can be placed by ramming to couple the receiver to the Earth better and to save time and money during survey acquisition. | 2. (n.) [Formation Evaluation] With reference to invasion, the volume between the flushed zone and the undisturbed zone in which the mud filtrate has only partially displaced the moveable formation fluids. One common model of invasion assumes a smooth transition in resistivity and other formation properties from the flushed to the undisturbed zone. Based on this assumption, the inner and outer diameters of invasion can be determined from array resistivity logs. Another common invasion model, which does not assume a smooth transition, is the annulus.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/t/transition_zone
transmission tomography,"[Formation Evaluation, Geophysics] A technique used in crosswell seismic and electromagnetic tomography for recording the direct signal from the source or transmitter in one well to the receiver array in another well. This technique is used for mapping the distribution of acoustic velocity and attenuation or electromagnetic resistivity between wells.","Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/t/transmission_tomography
transverse electric mode,"[Geophysics] A mode of the electromagnetic field that involves only one component of the electric field and the two components of the magnetic field perpendicular to it; e.g., the x-component of the electric field and y- and z-components of the magnetic field. The TE mode is useful in describing 2D models in which the electric field is perpendicular to the 2D plane of the model. For this case, Maxwell's equations can be reduced to a single scalar equation for the electric field component, which simplifies calculations tremendously. There is an analogous mode for the magnetic field called the TM mode. A general EM field in a region without sources can be expressed as a sum of TE and TM modes.",Geophysics,https://glossary.slb.com/en/terms/t/transverse_electric_mode
transverse isotropy,"[Geophysics] Transverse isotropy, polar anisotropy, axial anisotropy and cross anisotropy are synonymous terms referring to the particular directional character of materials in which properties have the same values in all directions parallel to planes of isotropy and different values perpendicular to or crossing the planes of isotropy; this perpendicular direction is an axis of rotational symmetry.",Geophysics,https://glossary.slb.com/en/terms/t/transverse_isotropy
transverse magnetic mode,"[Geophysics] A mode of the electromagnetic field that involves only one component of the magnetic field and the two components of the electric field perpendicular to it; e.g., the x-component of the magnetic field and y- and z-components of the electric field. The TM mode is useful in describing 2D models in which the magnetic field is perpendicular to the 2D plane of the model. For this case, Maxwell's equations can be reduced to a single scalar equation for the magnetic field component, which simplifies calculations tremendously.",Geophysics,https://glossary.slb.com/en/terms/t/transverse_magnetic_mode
traveltime,[Geophysics] The duration of the passage of a signal from the source through the Earth and back to the receiver. A time seismic section typically shows the two-way traveltime of the wave.,Geophysics,https://glossary.slb.com/en/terms/t/traveltime
trough,"[Geophysics] The minimum (negative) deflection of the seismic wavelet. Seismic interpreters commonly pick or track seismic data on paper sections along the trough of a wavelet rather than the solid-colored peak. With the advent of workstations, this is no longer necessary because of automatic picking techniques and the ability to reverse the polarity of the data in real time. Antonyms: peak",Geophysics,https://glossary.slb.com/en/terms/t/trough
true amplitude recovery,"[Geophysics] Steps in seismic processing to compensate for attenuation, spherical divergence and other effects by adjusting the amplitude of the data. The goal is to get the data to a state where the reflection amplitudes relate directly to the change in rock properties giving rise to them.",Geophysics,https://glossary.slb.com/en/terms/t/true_amplitude_recovery
true-amplitude recovery,"[Geophysics] Steps in seismic processing to compensate for attenuation, spherical divergence and other effects by adjusting the amplitude of the data. The goal is to get the data to a state where the reflection amplitudes relate directly to the change in rock properties giving rise to them.",Geophysics,https://glossary.slb.com/en/terms/t/true-amplitude_recovery
tube wave,"1. (n.) [Geophysics] A Stoneley wave that occurs at the low frequencies of seismic data. | 2. (n.) [Geophysics] An interface wave that occurs in cased wellbores when a Rayleigh wave encounters a wellbore and perturbs the fluid in the wellbore. The tube wave travels down the wellbore along the interface between the fluid in the wellbore and the wall of the wellbore. A tube wave suffers little energy loss and typically retains a very high amplitude which interferes with reflected arrivals occurring later in time on vertical seismic profile (VSP) data. Because the tube wave is coupled to the formation through which it is traveling, it can perturb the formation across open fractures intersecting the borehole. This squeezing effect can generate secondary tube waves which travel both up and down from the fracture location. Such events can be diagnostic of the presence of open fractures and their amplitude related qualitatively to the length and width, e.g., volume of the fluid-filled fracture space. This effect is generally seen only in shallow formations where the overburden pressure is lower.",Geophysics,https://glossary.slb.com/en/terms/t/tube_wave
tuning effect,"[Geophysics] A phenomenon of constructive or destructive interference of waves from closely spaced events or reflections. At a spacing of less than one-quarter of the wavelength, reflections undergo constructive interference and produce a single event of high amplitude. At spacing greater than that, the event begins to be resolvable as two separate events. The tuning thickness is the bed thickness at which two events become indistinguishable in time, and knowing this thickness is important to seismic interpreters who wish to study thin reservoirs. The tuning thickness can be expressed by the following formula:Z = VI/2.8 fmax,where Z = tuning thickness of a bed, equal to 1/4 of the wavelengthVI = interval velocity of the targetfmax = maximum frequency in the seismic section.The equation assumes that the interfering wavelets are identical in frequency content and are zero-phase and is useful when planning a survey to determine the maximum frequency needed to resolve a given thickness. Spatial and temporal sampling requirements can then be established for the survey.",Geophysics,https://glossary.slb.com/en/terms/t/tuning_effect
two-dimensional seismic data,"1. (n.) [Geophysics] A vertical section of seismic data consisting of numerous adjacent traces acquired sequentially. | 2. (n.) [Geophysics] A group of 2D seismic lines acquired individually, as opposed to the multiple closely spaced lines acquired together that constitute 3D seismic data.",Geophysics,https://glossary.slb.com/en/terms/t/two-dimensional_seismic_data
two-dimensional survey,[Geophysics] Seismic data or a group of seismic lines acquired individually such that there typically are significant gaps (commonly 1 km or more) between adjacent lines. A 2D survey typically contains numerous lines acquired orthogonally to the strike of geological structures (such as faults and folds) with a minimum of lines acquired parallel to geological structures to allow line-to-line tying of the seismic data and interpretation and mapping of structures.,Geophysics,https://glossary.slb.com/en/terms/t/two-dimensional_survey
two-way traveltime,[Geophysics] The elapsed time for a seismic wave to travel from its source to a given reflector and return to a receiver at the Earth's surface. Minimum two-way traveltime is that of a normal-incidence wave with zero offset.,Geophysics,https://glossary.slb.com/en/terms/t/two-way_traveltime
TWT,[Geophysics] The elapsed time for a seismic wave to travel from its source to a given reflector and return to a receiver at the Earth's surface. Minimum two-way traveltime is that of a normal-incidence wave with zero offset.,Geophysics,https://glossary.slb.com/en/terms/t/twt
unconfined compressive strength (UCS),"[Geology, Geophysics, Formation Evaluation] A measure of a material’s strength. The unconfined compressive strength (UCS) is the maximum axial compressive stress that a right-cylindrical sample of material can withstand under unconfined conditions—the confining stress is zero. It is also known as the uniaxial compressive strength of a material because the application of compressive stress is only along one axis—the longitudinal axis—of the sample.","Geology, Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/u/unconfined_compressive_strength
undershooting,"[Geophysics] A technique for acquisition of seismic data beneath areas that are difficult to access at the surface of the Earth, such as near rivers, drilling rigs, production platforms, environmentally sensitive areas or around seismically problematic features such as salt domes, which introduce uncertainty because of their high velocity. The sources and receivers are located on opposite sides of the feature.",Geophysics,https://glossary.slb.com/en/terms/u/undershooting
undrained test,"[Geology, Geophysics, Formation Evaluation] Test in which the fluid in the sample is not able to flow and equilibrate to imposed pore pressure conditions; the fluid mass remains the same while the fluid volume and pressure will vary.","Geology, Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/u/undrained_test
uniaxial compressive strength,"[Geology, Geophysics, Formation Evaluation] A measure of a material’s strength. The uniaxial compressive strength (UCS) is the maximum axial compressive stress that a right-cylindrical sample of material can withstand before failing. It is also known as the unconfined compressive strength of a material because confining stress is set to zero.","Geology, Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/u/uniaxial_compressive_strength
upward continuation,"[Geophysics] The use of measurements of a field at one elevation, level or surface to determine the values of the field at a higher level. The technique is most often used on potential fields, such as gravity or magnetic fields, to reduce scattered measurements to a common level for a simpler interpretation. Antonyms: downward continuation",Geophysics,https://glossary.slb.com/en/terms/u/upward_continuation
variogram,"1. (n.) [Geophysics] A two-point statistical function that describes the increasing difference or decreasing correlation, or continuity, between sample values as separation between them increases. | 2. (n.) [Reservoir Characterization] A two-point statistical function that describes the increasing differences or decreasing correlation, or continuity, between sample values as separation between them increases. The term variogram is sometimes used incorrectly in place of semivariogram. The two differ only in that the semivariogram uses each pair of data elements only once, whereas the variogram uses all possible data pairs. Semivariograms are usually used instead of variograms, but opposite vector directions (for example, north and south) are recognized as representing the same thing and having identical ranges, sills, nugget points and the like.",Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/v/variogram
velocity,"[Geophysics] The rate at which a wave travels through a medium (a scalar) or the rate at which a body is displaced in a given direction (a vector), commonly symbolized by v. Unlike the physicist's definition of velocity as a vector, its usage in geophysics is as a property of a medium-distance divided by traveltime. Velocity can be determined from laboratory measurements, acoustic logs, vertical seismic profiles or from velocity analysis of seismic data. Velocity can vary vertically, laterally and azimuthally in anisotropic media such as rocks, and tends to increase with depth in the Earth because compaction reduces porosity. Velocity also varies as a function of how it is derived from the data. For example, the stacking velocity derived from normal moveout measurements of common depth point gathers differs from the average velocity measured vertically from a check-shot or vertical seismic profile (VSP). Velocity would be the same only in a constant velocity (homogeneous) medium.",Geophysics,https://glossary.slb.com/en/terms/v/velocity
velocity analysis,"[Geophysics] The process of calculating seismic velocity, typically by using common midpoint data, in order to better process seismic data. Successful stacking, time migration and depth migration all require proper velocity inputs. Velocity or stacking velocity can be calculated from normal moveout, or the change in arrival time produced by source-receiver offset.",Geophysics,https://glossary.slb.com/en/terms/v/velocity_analysis
velocity anomaly,"[Geophysics] A feature in seismic data that results from changes in velocity, both laterally and vertically. Pull-up and push-down are examples of velocity anomalies.",Geophysics,https://glossary.slb.com/en/terms/v/velocity_anomaly
velocity correction,[Geophysics] A change made in seismic data to present reflectors realistically. Velocity corrections typically require that assumptions be made about the seismic velocities of the rocks or sediments through which seismic waves pass.,Geophysics,https://glossary.slb.com/en/terms/v/velocity_correction
velocity layering,"[Geophysics] Those thicknesses of rock or sediment that have a common velocity, as opposed to the sedimentary layering or bedding of the rock or sediments.",Geophysics,https://glossary.slb.com/en/terms/v/velocity_layering
velocity survey,"[Geophysics] Measurements used to determine average velocity versus depth, such as from an acoustic log or check-shot survey. Acquiring a velocity survey is also known as ""shooting a well.""",Geophysics,https://glossary.slb.com/en/terms/v/velocity_survey
