term,definition,disciplines,url
seal receptacle,[Well Completions] A profiled completion component designed to accept a mating component equipped with a seal assembly. Completions are designed with seal receptacles to enable the production string to be removed without removing the packer or permanent completion components.,Well Completions,https://glossary.slb.com/en/terms/s/seal_receptacle
sealbore,"[Well Completions] A polished bore designed to accept a seal assembly, such as may be used in a permanent production packer.",Well Completions,https://glossary.slb.com/en/terms/s/sealbore
sealbore packer,"[Well Completions] A type of production packer that incorporates a sealbore that accepts a seal assembly fitted to the bottom of the production tubing. The sealbore packer is often set on wireline to enable accurate depth correlation. For applications in which a large tubing movement is anticipated, as may be due to thermal expansion, the sealbore packer and seal assembly function as a slip joint.",Well Completions,https://glossary.slb.com/en/terms/s/sealbore_packer
seating nipple,"[Well Completions] A completion component fabricated as a short section of heavy wall tubular with a machined internal surface that provides a seal area and a locking profile. Landing nipples are included in most completions at predetermined intervals to enable the installation of flow-control devices, such as plugs and chokes. Three basic types of landing nipple are commonly used: no-go nipples, selective-landing nipples and ported or safety-valve nipples.",Well Completions,https://glossary.slb.com/en/terms/s/seating_nipple
secondary production,[Well Completions] The method used to sustain production levels at viable rates following a fall in flow rate as the efficiency of the primary production methods declines. Secondary production methods frequently involve an artificial-lift system or reservoir injection for pressure maintenance.,Well Completions,https://glossary.slb.com/en/terms/s/secondary_production
selective nipple,[Well Completions] A type of landing nipple designed to be run in a series throughout the wellbore. Two basic types of selective nipple system may be encountered: a nipple series in which the nipple design or profile determines the selectivity a nipple series in which the running tool is used to find the target nipple.,Well Completions,https://glossary.slb.com/en/terms/s/selective_nipple
selective running tool,[Well Completions] A wireline tool to set and retrieve selectively set downhole equipment such as plugs and similar flow-control devices. The selective running tool enables equipment to be set in a target nipple that may be one of a series placed throughout the wellbore.,Well Completions,https://glossary.slb.com/en/terms/s/selective_running_tool
sequestering agent,"1. (n.) [Drilling Fluids] A chemical whose molecular structure can envelop and hold a certain type of ion in a stable and soluble complex. Divalent cations, such as hardness ions, form stable and soluble complex structures with several types of sequestering chemicals. When held inside the complex, the ions have a limited ability to react with other ions, clays or polymers. Ethylenediamine tetraacetic acid (EDTA) is a well-known sequestering agent for the hardness ions, such as Ca+2, and is the reagent solution used in the hardness test protocol published by API. Polyphosphates can also sequester hardness ions. The addition of sodium acid pyrophosphate (SAPP) to a cement-contaminated mud renders the calcium ions essentially nonreactive with clays in the mud. As a side benefit, SAPP also lowers mud pH. Sequestering is not the same as precipitation because sequestering does not form a solid. | 2. (n.) [Well Completions, Drilling Fluids, Well Workover and Intervention] Another term for chelating agent, a chemical used to bind metal ions to form a ring structure. Chelating agents stabilize or prevent the precipitation of damaging compounds. In the oil field, chelating agents are used in stimulation treatments and for cleaning surface facilities. They are also used to treat or remove scale or weighting agents in reservoir drilling fluids. During acid or scale-removal treatments, various compounds may be dissolved in the treatment fluid. As the acid reacts and the pH increases, reaction products may precipitate as a gelatinous, insoluble mass. Should this occur within the formation matrix, it is almost impossible to remove and permanent permeability damage may occur. Chelating agents prevent precipitation by keeping ions in a soluble form until the treatment fluid can be flowed back from the formation during cleanup. Typical oilfield chelating agents include EDTA (ethylenediamine tetraacetic acid), HEDTA (hydroxyethylenediamine triacetic acid), NTA (nitriolotriacetic acid) and citric acid. | 3. (n.) [Enhanced Oil Recovery] Another term for chelating agent, a chemical added to an acid to stabilize iron. The injected acid dissolves iron from rust, millscale, iron scales or iron-containing minerals in the formation. Iron can exist as ferric iron [Fe+3] or ferrous iron [Fe+2]. If the iron is not controlled, it will precipitate insoluble products such as ferric hydroxide and, in sour environments, ferrous sulfide [FeS], which will damage the formation. Chelating agents associate with iron [Fe+3 or Fe+2] to form soluble complexes. Citric acid, acetic acid and EDTA are effective chelating agents and can be used at temperatures up to 400oF [204oC].","Drilling Fluids; Enhanced Oil Recovery; Well Completions, Drilling Fluids, Well Workover and Intervention",https://glossary.slb.com/en/terms/s/sequestering_agent
setting tool,"1. (n.) [Well Completions] Another term for running tool, a generic name for a tool or device that is used in the placement or setting of downhole equipment such as permanent packers or plugs. The running tool can be retrieved after the operation or setting process. In some cases, the running tool also is used to retrieve the equipment or tool that has been set in the wellbore. | 2. (n.) [Well Workover and Intervention] A downhole tool used to run and set downhole plugs or similar equipment. The term applies to a range of tools used in workover activities, such as coiled tubing, snubbing or rig-based applications. However, the term is most commonly associated with slickline operations, referring to the tools used to run and set slickline locks, plugs and similar downhole equipment.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/setting_tool
shear pin,"[Perforating, Well Completions] A short piece of brass or steel that is used to retain sliding components in a fixed position until sufficient force is applied to break the pin. Once the pin is sheared, the components can then move to operate or function the tool.","Perforating, Well Completions",https://glossary.slb.com/en/terms/s/shear_pin
shear stock,1. (n.) [Well Completions] The material from which shear pins are typically cut. Shear stock is precision-manufactured in a range of sizes and material characteristics to provide predictable performance from the shear pin and the tool in which it is installed. | 2. (n.) [Well Workover and Intervention] The bar or rod from which shear pins are cut for use in downhole slickline tools. Shear stock is prepared from carefully monitored materials to precise dimensions to ensure predictable and repeatable performance of shear pins.,Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/shear_stock
shifting tool,"1. (n.) [Well Completions] A downhole tool, most commonly associated with slickline operations, that is used to open, close or shift the position of downhole flow control or circulation devices, such as sliding sleeves. The shifting tool generally features some means of engaging the components to be shifted and is typically run with upward or downward operating jars to deliver the necessary force or impact. | 2. (n.) [Well Workover and Intervention] A downhole tool used to adjust the position of sliding sleeves or similar production and completion equipment. Shifting tools are typically run on slickline, although they may be used with coiled tubing in deviated or horizontal wellbores. Shifting tools are generally prepared or dressed for use with a specific model and size of sliding sleeve, requiring careful selection of the appropriate shifting tool.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/shifting_tool
shoe track,"1. (n.) [Drilling] Another term for float joint, a full-sized length of casing placed at the bottom of the casing string that is usually left full of cement on the inside to ensure that good cement remains on the outside of the bottom of the casing. If cement were not left inside the casing in this manner, the risk of overdisplacing the cement (due to improper casing volume calculations, displacement mud volume measurements, or both) would be significantly higher. Hence, the well designer plans on a safety margin of cement left inside the casing to guarantee that the fluid left outside the casing is good-quality cement. A float collar is placed at the top of the float joint and a float shoe placed at the bottom to prevent reverse flow of cement back into the casing after placement. There can be one, two or three joints of casing used for this purpose. | 2. (n.) [Well Completions] Another term for float joint, a full-sized length of casing placed at the bottom of the casing string that is usually left full of cement on the inside to ensure that good cement remains on the outside of the bottom of the casing. If cement were not left inside the casing in this manner, the risk of overdisplacing the cement (due to improper casing volume calculations, displacement mud volume measurements, or both) would be significantly higher. Hence, the well designer plans on a safety margin of cement left inside the casing to guarantee that the fluid left outside the casing is good-quality cement. A float collar is placed at the top of the float joint and a float shoe placed at the bottom to prevent reverse flow of cement back into the casing after placement. There can be one, two or three joints of casing used for this purpose.",Drilling; Well Completions,https://glossary.slb.com/en/terms/s/shoe_track
shoot a level,[Well Completions] To use a special acoustic device to determine the fluid level in a conduit or annular space. The principle of operation relies on accurately recording the time taken for a return echo to be bounced from the fluid in contained area.,Well Completions,https://glossary.slb.com/en/terms/s/shoot_a_level
side pocket mandrel,"[Well Completions] A completion component that is used to house gas-lift valves and similar devices that require communication with the annulus. The design of a side-pocket mandrel is such that the installed components do not obstruct the production flow path, enabling access to the wellbore and completion components below.",Well Completions,https://glossary.slb.com/en/terms/s/side_pocket_mandrel
sieve analysis,"1. (n.) [Well Completions] The process of analyzing the size distribution of a sand or gravel sample. In sand-control applications, a sample of formation sand is shaken through a series of sieves of known size. The resulting distribution is then used to design an appropriate treatment that will retain the sand, while causing a minimal restriction to production. | 2. (n.) [Formation Evaluation] A technique for analyzing the grain-size distribution of a core sample. A cleaned, weighed core sample is disaggregated and agitated through a series of stacked screens with progressively smaller openings. The material left on each screen is weighed in order to give a distribution of quantity versus sieve size. Sieve analysis may be done dry, wet or a combination of both. Wet analysis is necessary for analyzing any clay fraction.",Formation Evaluation; Well Completions,https://glossary.slb.com/en/terms/s/sieve_analysis
simultaneous operation (SIMOP),"[Well Completions] A term used mainly on offshore platforms, or installations with multiple wellheads, where more than one wellbore is being accessed, such as where a drilling rig, slickline unit or coiled tubing unit may be operating at the same time. Simultaneous operations generally have an impact on the installation safety procedures and contingency planning processes.",Well Completions,https://glossary.slb.com/en/terms/s/simultaneous_operation_simop
skin,"1. (n.) [Well Completions] A dimensionless factor calculated to determine the production efficiency of a well by comparing actual conditions with theoretical or ideal conditions. A positive skin value indicates some damage or influences that are impairing well productivity. A negative skin value indicates enhanced productivity, typically resulting from stimulation. | 2. (n.) [Well Testing] The zone of reduced or enhanced permeability around a wellbore, often explained by formation damage and mud-filtrate invasion during drilling or perforating, or by well stimulation.",Well Completions; Well Testing,https://glossary.slb.com/en/terms/s/skin
slickline,"1. (n.) [Well Completions] A thin nonelectric cable used for selective placement and retrieval of wellbore hardware, such as plugs, gauges and valves located in sidepocket mandrels. Valves and sleeves can also be adjusted using slickline tools. Partially collapsed tubing can be repaired using a tubing swage on slickline. | 2. (n.) [Well Workover and Intervention] A single-strand wireline used to run and retrieve tools and flow-control equipment in oil and gas wells. The single round strand of wire passes through a stuffing box and pressure-control equipment mounted on the wellhead to enable slickline operations to be conducted safely on live wellbores.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/slickline
sliding sleeve,[Well Completions] A completion device that can be operated to provide a flow path between the production conduit and the annulus. Sliding sleeves incorporate a system of ports that can be opened or closed by a sliding component that is generally controlled and operated by slickline tool string.,Well Completions,https://glossary.slb.com/en/terms/s/sliding_sleeve
slip joint,"1. (n.) [Drilling] A telescoping joint at the surface in floating offshore operations that permits vessel heave (vertical motion) while maintaining a riser pipe to the seafloor. As the vessel heaves, the slip joint telescopes in or out by the same amount so that the riser below the slip joint is relatively unaffected by vessel motion. | 2. (n.) [Well Completions] A completion component designed to accommodate tubing movement or length changes while maintaining a hydraulic seal between the production conduit and the annulus. The size or length of the slip joint depends on the wellbore conditions and completion characteristics.",Drilling; Well Completions,https://glossary.slb.com/en/terms/s/slip_joint
slip lock,"[Well Completions] A downhole lock device, run on slickline, that incorporates a slip mechanism that engages on the tubing wall to anchor the lock at the desired setting depth. Slip locks are not depth-dependent and do not require special completion equipment. However, the slip lock has limited function and pressure capacity and is generally less desirable than nipple or collar locks.",Well Completions,https://glossary.slb.com/en/terms/s/slip_lock
slug flow,"1. (n.) [Well Completions] A multiphase-fluid flow regime characterized by a series of liquid plugs (slugs) separated by a relatively large gas pockets. In vertical flow, the bubble is an axially symmetrical bullet shape that occupies almost the entire cross-sectional area of the tubing. The resulting flow alternates between high-liquid and high-gas composition. | 2. (n.) [Production Logging] A multiphase-flow regime in pipes in which most of the lighter fluid is contained in large bubbles dispersed within, and pushing along, the heavier fluid. The word slug normally refers to the heavier, slower moving fluid, but sometimes to the bubbles of lighter fluid. There are also small bubbles within the liquid, but many of these have coalesced to form the large bubbles until they span much of the pipe. In gas-liquid mixtures, slug flow is similar to plug flow, but the bubbles are generally larger and move faster. As flow rates increase, slug flow becomes churn flow. | 3. (n.) [Production Testing] A type of flow in which surface equipment may be damaged by the sudden impact of a liquid slug in a phenomenon called water hammer.",Production Logging; Production Testing; Well Completions,https://glossary.slb.com/en/terms/s/slug_flow
solution gas,"[Well Completions] Dissolved gas in wellbore or reservoir fluids. The gas will remain in solution until the pressure or temperature conditions change, at which time it may break out of solution to become free gas.",Well Completions,https://glossary.slb.com/en/terms/s/solution_gas
sour corrosion,1. (n.) [Well Completions] Corrosion associated with the presence of hydrogen sulfide [H2S]. Sour corrosion occurs in several forms of hydrogen embrittlement that cause materials to fail at stress levels below their normal yield strength. This can be problematic in applications where higher strength steels are used. Selection of materials resistant to the effects of H2S is the primary means of controlling sour corrosion. | 2. (n.) [Enhanced Oil Recovery] The corrosion caused by contact with hydrogen sulfide [H2S] dissolved in water. Sour corrosion takes the form of sulfide stress cracking or hydrogen embrittlement.,Enhanced Oil Recovery; Well Completions,https://glossary.slb.com/en/terms/s/sour_corrosion
space out,"[Well Completions] To assemble components to ensure that all critical length dimensions are met, as is required to ensure that the production tubing can be landed in the wellhead and production packer with the desired weight distribution. The term also may apply to surface pressure-control equipment offshore, where well intervention equipment may be required at certain deck levels.",Well Completions,https://glossary.slb.com/en/terms/s/space_out
spacer,"[Well Completions] A viscous fluid used to aid removal of drilling fluids before a primary cementing operation. The spacer is prepared with specific fluid characteristics, such as viscosity and density, that are engineered to displace the drilling fluid while enabling placement of a complete cement sheath.",Well Completions,https://glossary.slb.com/en/terms/s/spacer
stab in,"[Well Completions] To guide and engage components that are designed to couple, such as a seal assembly in a sealbore packer.",Well Completions,https://glossary.slb.com/en/terms/s/stab_in
standing valve,"1. (n.) [Well Completions] A downhole valve assembly that is designed to hold pressure from above while allowing fluids to flow from below. Standing valves generally are run and retrieved on slickline with the valve assembly located in an appropriate nipple. Applications for standing valves include testing the tubing string, setting packers, or other applications in which it is desirable to maintain fluid in the tubing string. | 2. (n.) [Production Testing] In a subsurface sucker-rod pump, a valve that permits flow up the tubing to fill the pump-barrel chamber while preventing downward flow.",Production Testing; Well Completions,https://glossary.slb.com/en/terms/s/standing_valve
steamflood,"[Heavy Oil, Enhanced Oil Recovery, Well Completions] A method of thermal recovery in which steam generated at surface is injected into the reservoir through specially distributed injection wells. When steam enters the reservoir, it heats up the crude oil and reduces its viscosity. The heat also distills light components of the crude oil, which condense in the oil bank ahead of the steam front, further reducing the oil viscosity. The hot water that condenses from the steam and the steam itself generate an artificial drive that sweeps oil toward producing wells. Another contributing factor that enhances oil production during steam injection is related to near-wellbore cleanup. In this case, steam reduces the interfacial tension that ties paraffins and asphaltenes to the rock surfaces while steam distillation of crude oil light ends creates a small solvent bank that can miscibly remove trapped oil. Steamflooding is also called continuous steam injection or steam drive.","Heavy Oil, Enhanced Oil Recovery, Well Completions",https://glossary.slb.com/en/terms/s/steamflood
step rate test,"[Well Completions] A test performed in preparation for a hydraulic fracturing treatment in which an injection fluid is injected for a defined period in a series of increasing pump rates. The resulting data are used to identify key treatment parameters of the fracturing operation, such as the pressure and flow rates required to successfully complete the treatment.",Well Completions,https://glossary.slb.com/en/terms/s/step_rate_test
stimulation,"[Enhanced Oil Recovery, Well Completions, Well Workover and Intervention, Shale Gas] A treatment performed to restore or enhance the productivity of a well. Stimulation treatments fall into two main groups, hydraulic fracturing treatments and matrix treatments. Fracturing treatments are performed above the fracture pressure of the reservoir formation and create a highly conductive flow path between the reservoir and the wellbore. Matrix treatments are performed below the reservoir fracture pressure and generally are designed to restore the natural permeability of the reservoir following damage to the near-wellbore area. Stimulation in shale gas reservoirs typically takes the form of hydraulic fracturing treatments.","Enhanced Oil Recovery, Well Completions, Well Workover and Intervention, Shale Gas",https://glossary.slb.com/en/terms/s/stimulation
storm choke,"[Well Completions] A downhole valve that operates by fluid velocity and closes when the fluid flow from the well exceeds preset limits. The forerunner to modern subsurface controlled safety valves, storm chokes were used in offshore applications as a contingency device in the event of a catastrophic failure of surface facilities during a storm or hurricane.",Well Completions,https://glossary.slb.com/en/terms/s/storm_choke
storm packer,"[Well Completions] A heavy-duty retrievable packer assembly that can be run in to isolate the wellbore of a new well in the event of suspended activities, for example, during a severe storm. An on-off disconnect feature enables the storm packer to be set at a safe depth while using the weight of the string below the packer to maintain the set and hang off the drillstring to avoid pulling all the way out of the hole.",Well Completions,https://glossary.slb.com/en/terms/s/storm_packer
strap,"1. (vb.) [Well Completions] To measure a running string or assembled components while running in or out of the wellbore. | 2. (vb.) [Production Facilities] To measure the dimensions of an oil tank, such as external diameter and height, using a steel tape. Once the measurements are recorded, they may be used to prepare tank tables, which describe tank capacity.",Production Facilities; Well Completions,https://glossary.slb.com/en/terms/s/strap
subsea well,"[Well Completions] A well in which the wellhead, Christmas tree and production-control equipment is located on the seabed.",Well Completions,https://glossary.slb.com/en/terms/s/subsea_well
subsurface safety valve (SSSV),"[Well Completions] A safety device installed in the upper wellbore to provide emergency closure of the producing conduits in the event of an emergency. Two types of subsurface safety valve are available: surface-controlled and subsurface controlled. In each case, the safety-valve system is designed to be fail-safe, so that the wellbore is isolated in the event of any system failure or damage to the surface production-control facilities.",Well Completions,https://glossary.slb.com/en/terms/s/subsurface_safety_valve_sssv
subsurface surface-controlled safety valve (SSCSV),[Well Completions] A downhole safety valve designed to close automatically in an emergency situation. There are two basic operating mechanisms: valves operated by an increase in fluid flow and valves operated by a decrease in ambient pressure.,Well Completions,https://glossary.slb.com/en/terms/s/subsurface_surface-controlled_safety_valve_sscsv
sucker rod,[Well Completions] A steel rod that is used to make up the mechanical assembly between the surface and downhole components of a rod pumping system. Sucker rods are 25 to 30 ft [7 to 9 m] long and threaded at each end to enable the downhole components to be run and retrieved easily.,Well Completions,https://glossary.slb.com/en/terms/s/sucker_rod
sucker rod pump,[Well Completions] An artificial-lift pumping system using a surface power source to drive a downhole pump assembly. A beam and crank assembly creates reciprocating motion in a sucker-rod string that connects to the downhole pump assembly. The pump contains a plunger and valve assembly to convert the reciprocating motion to vertical fluid movement.,Well Completions,https://glossary.slb.com/en/terms/s/sucker_rod_pump
sulfide stress cracking,"[Drilling Fluids, Well Workover and Intervention, Well Completions] A type of spontaneous brittle failure in steels and other high-strength alloys when they are in contact with moist hydrogen sulfide and other sulfidic environments. Tool joints, hardened parts of blowout preventers and valve trim are particularly susceptible. For this reason, along with toxicity risks of hydrogen sulfide gas, it is essential that water muds be kept entirely free of soluble sulfides and especially hydrogen sulfide at low pH. Sulfide stress cracking is also called hydrogen sulfide cracking, sulfide cracking, sulfide corrosion cracking and sulfide stress-corrosion cracking. The variation of the name is due to the lack of agreement in the mechanism of failure. Some researchers consider sulfide-stress cracking a type of stress-corrosion cracking, while others consider it a type of hydrogen embrittlement.","Drilling Fluids, Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/s/sulfide_stress_cracking
surface-controlled subsurface safety valve (SCSSV),"[Well Completions] A downhole safety valve that is operated from surface facilities through a control line strapped to the external surface of the production tubing. Two basic types of SCSSV are common: wireline retrievable, whereby the principal safety-valve components can be run and retrieved on slickline, and tubing retrievable, in which the entire safety-valve assembly is installed with the tubing string. The control system operates in a fail-safe mode, with hydraulic control pressure used to hold open a ball or flapper assembly that will close if the control pressure is lost.",Well Completions,https://glossary.slb.com/en/terms/s/surface-controlled_subsurface_safety_valve_scssv
swab,"1. (vb.) [Drilling] To reduce pressure in a wellbore by moving pipe, wireline tools or rubber-cupped seals up the wellbore. If the pressure is reduced sufficiently, reservoir fluids may flow into the wellbore and towards the surface. Swabbing is generally considered harmful in drilling operations, because it can lead to kicks and wellbore stability problems. In production operations, however, the term is used to describe how the flow of reservoir hydrocarbons is initiated in some completed wells. | 2. (vb.) [Well Completions] To unload liquids from the production tubing to initiate flow from the reservoir. A swabbing tool string incorporates a weighted bar and swab cup assembly that are run in the wellbore on heavy wireline. When the assembly is retrieved, the specially shaped swab cups expand to seal against the tubing wall and carry the liquids from the wellbore.",Drilling; Well Completions,https://glossary.slb.com/en/terms/s/swab
swab valve,"[Well Workover and Intervention, Well Completions] The topmost valve on a Christmas tree that provides vertical access to the wellbore.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/s/swab_valve
swage,1. (n.) [Well Completions] A threaded adapter used to connect a circulating line to a casing or tubing string. A casing or tubing swage generally is required as a contingency option to enable any obstruction or fill to be circulated clear during the running process. | 2. (n.) [Production] A tool for bending or forming cold metal to a required shape.,Production; Well Completions,https://glossary.slb.com/en/terms/s/swage
sweep pill,"[Well Completions] A relatively small volume of viscous fluid, typically a carrier gel, that is circulated to sweep, or remove, debris or residual fluids from the circulation system.",Well Completions,https://glossary.slb.com/en/terms/s/sweep_pill
sweet corrosion,"1. (n.) [Well Completions] The deterioration of metal due to contact with carbon dioxide or similar corrosive agents, but excluding hydrogen sulfide [H2S]. Sweet corrosion typically results in pitting or material loss and occurs where steel is exposed to carbon dioxide and moisture. | 2. (n.) [Enhanced Oil Recovery] The corrosion caused by contact with carbon dioxide [CO2] dissolved in water. In gas condensate wells, sweet corrosion takes the form of deep pitting inside the tubing walls. The pitting is produced only at depths where the acidic gas contacts condensed water droplets.",Enhanced Oil Recovery; Well Completions,https://glossary.slb.com/en/terms/s/sweet_corrosion
sweet crude,"[Well Completions] Crude oil containing low levels of sulfur compounds, especially hydrogen sulfide [H2S]. The facilities and equipment to handle sweet crude are significantly simpler than those required for other potentially corrosive types of crude oil.",Well Completions,https://glossary.slb.com/en/terms/s/sweet_crude
sweet gas,1. (n.) [Well Completions] Natural gas that does not contain hydrogen sulfide [H2S] or significant quantities of carbon dioxide [CO2]. Antonyms: sour gas | 2. (n.) [Production Testing] Natural gas that contains small amounts of hydrogen sulfide and carbon dioxide.,Production Testing; Well Completions,https://glossary.slb.com/en/terms/s/sweet_gas
swellable packer,"[Drilling, Well Completions] An isolation device that relies on elastomers to expand and form an annular seal when immersed in certain wellbore fluids. The elastomers used in these packers are either oil- or water-sensitive. Their expansion rates and pressure ratings are affected by a variety of factors. Oil-activated elastomers, which work on the principle of absorption and dissolution, are affected by fluid temperature as well as the concentration and specific gravity of hydrocarbons in a fluid. Water-activated elastomers are typically affected by water temperature and salinity. This type of elastomer works on the principle of osmosis, which allows movement of water particles across a semi-permeable membrane based on salinity differences in the water on either side of the membrane.","Drilling, Well Completions",https://glossary.slb.com/en/terms/s/swellable_packer
swivel flange,"[Drilling, Production, Production Testing, Well Completions, Well Testing, Well Workover and Intervention] A flange consisting of two parts—a hub and a ring. The hub contains the gasket profile, and the ring features the bolt-hole pattern. The ring can rotate around the hub for easier makeup. Once the bolts are tightened, the ring is compressed against the hub via a shoulder and secured in place.","Drilling, Production, Production Testing, Well Completions, Well Testing, Well Workover and Intervention",https://glossary.slb.com/en/terms/s/swivel_flange
tag,"[Well Completions] To contact, or tag, a known reference point or obstruction in the wellbore with the tubing string, wireline or other intervention equipment.",Well Completions,https://glossary.slb.com/en/terms/t/tag
tail pipe,"[Well Completions] The tubulars and completion components run below a production packer. The tail pipe may be included in a completion design for several reasons. It can provide a facility for plugs and other temporary flow-control devices, improve downhole hydraulic characteristics, and provide a suspension point for downhole gauges and monitoring equipment.",Well Completions,https://glossary.slb.com/en/terms/t/tail_pipe
tally,"[Well Completions] A list containing details of tubulars that have been prepared for running, or that have been retrieved from the wellbore. Each tubing joint is numbered and the corresponding length and other pertinent details noted alongside.",Well Completions,https://glossary.slb.com/en/terms/t/tally
tapered string,"1. (n.) [Drilling] A string of drillpipe or casing that consists of two or more sizes or weights. In most tapered strings, a larger diameter pipe or casing is placed at the top of the wellbore and the smaller size at the bottom. Note that since the pipe is put into the well bottom first, the smaller pipe is run into the hole first, followed by the larger diameter. Other than the different sizes, which are usually chosen to optimize well economics, there is nothing distinctive about the pipe sections. However, pipe-handling tools must be available for each pipe size, not just one size, as is the typical case. | 2. (n.) [Well Completions] A string comprising tubing or components of varying size or dimension. A tapered production string may be configured with larger OD tubing joints in the upper wellbore area to optimize the hydraulic performance of the string. Although a tapered coiled tubing string will have the same tubing outside diameter throughout, the upper portion of the string may have a greater wall thickness to support the load of the string below. | 3. (n.) [Well Workover and Intervention] A tubing string or work string that is made up from tubulars of different outside diameters (OD). In production applications, this may be used to improve the flow and production characteristics of a well. In drilling applications, a tapered string may be used to enable a small hole section to be drilled without changing the entire string. In coiled tubing operations, tapered strings are configured with a constant OD but with varying wall thickness.",Drilling; Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/t/tapered_string
tell-tale,"[Well Completions] A device used to indicate the position or function of mechanical components that cannot be easily observed, such as to indicate the launch of a cementing plug or dart.",Well Completions,https://glossary.slb.com/en/terms/t/tell-tale
tension-set packer,"[Well Completions] A type of packer that is set by applying tension to the running string. These packers are less common than compression-set packers due to the potential difficulties associated with retrieval. However, in applications where there is insufficient string weight to set a compression packer, a tension packer is a useful option.",Well Completions,https://glossary.slb.com/en/terms/t/tension-set_packer
thread protector,"1. (n.) [Drilling] A cheap, expendable, perhaps even disposable threaded shape to mate with threads on drillstring and casing components. Thread protectors prevent harmful impacts and other contact to the metal thread surfaces. Some protectors are strong enough and are fitted with lifting eyes so that they may be screwed into a joint of drillpipe, a drill collar or another component and a chain tied to the eye for lifting the joint. Except for this type, most of the other available styles of thread protectors are relatively inexpensive, being made from thermoplastics and various epoxy resins. | 2. (n.) [Well Completions] A protective sleeve or cap generally made up on the threads of tubular goods during transport and storage. Thread protectors are available in metal, plastic, or a combination of both.",Drilling; Well Completions,https://glossary.slb.com/en/terms/t/thread_protector
thread rule,[Well Completions] A pocket-size thread gauge used in field operations to correctly identify or confirm the thread type and size of tubular goods.,Well Completions,https://glossary.slb.com/en/terms/t/thread_rule
through-flowline (TFL),"[Well Completions] Pertaining to treatments performed on subsea wells where the fluids and associated pump-down equipment, such as plugs or darts, are pumped through the flowline normally used for production fluids.",Well Completions,https://glossary.slb.com/en/terms/t/through-flowline_tfl
through-tubing,"1. (adj.) [Well Completions] Pertaining to any reservoir or wellbore treatment performed through the tubing string. Through-tubing treatments are generally associated with live-well operations, thereby causing minimal interruption to production and eliminating the need to kill the well. | 2. (adj.) [Well Workover and Intervention] Pertaining to a range of products, services and techniques designed to be run through, or conducted within, the production tubing of an oil or gas well. The term implies an ability to operate within restricted-diameter tubulars and is often associated with live-well intervention since the tubing is in place.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/t/through-tubing
tieback liner,"[Well Completions] A section of liner that is run from a liner hanger back to the wellhead after the initial liner and hanger system have been installed and cemented. A tieback liner may be required to provide the necessary pressure capacity during a flow-test period or for special treatments, and is typically not cemented in place. In some cases, a tieback liner will be installed as a remedial treatment when the integrity of the intermediate casing string is in doubt.",Well Completions,https://glossary.slb.com/en/terms/t/tie-back_liner
tieback packer,"[Well Completions] A specially designed packer assembly used in conjunction with a tieback liner. The tieback packer can be integral to the original liner hanger, or if the tieback is a remedial treatment, it can be a separate component set above the liner hanger.",Well Completions,https://glossary.slb.com/en/terms/t/tie-back_packer
tieback string,"[Well Completions] Another term for tieback liner, a section of liner that is run from a liner hanger back to the wellhead after the initial liner and hanger system have been installed and cemented. A tieback liner may be required to provide the necessary pressure capacity during a flow-test period or for special treatments, and is typically not cemented in place. In some cases, a tieback liner will be installed as a remedial treatment when the integrity of the intermediate casing string is in doubt.",Well Completions,https://glossary.slb.com/en/terms/t/tie-back_string
transition flow,"[Well Completions] A multiphase flow regime in near-vertical pipes in which large, irregular slugs of gas move up the center of the pipe, usually carrying droplets of oil or water with them. Most of the remaining oil or water flows up along the pipe walls. The flow is relatively chaotic, producing a frothy mixture. Unlike slug flow, neither phase is continuous. The gas slugs are relatively unstable, and take on large, elongated shapes. Also known as churn flow, this flow is an intermediate flow condition between slug flow and mist flow, and occurs at relatively high gas velocity. As the gas velocity increases, it changes into annular flow.",Well Completions,https://glossary.slb.com/en/terms/t/transition_flow
travel joint,"1. (n.) [Drilling] Also known as slip joint, a telescoping joint at the surface in floating offshore operations that permits vessel heave (vertical motion) while maintaining a riser pipe to the seafloor. As the vessel heaves, the slip joint telescopes in or out by the same amount so that the riser below the slip joint is relatively unaffected by vessel motion. | 2. (n.) [Well Completions] Also known as slip joint, a completion component designed to accommodate tubing movement or length changes while maintaining a hydraulic seal between the production conduit and the annulus. The size or length of the slip joint depends on the wellbore conditions and completion characteristics.",Drilling; Well Completions,https://glossary.slb.com/en/terms/t/travel_joint
tree saver,"[Well Completions, Well Workover and Intervention] A pressure isolation sleeve that passes through one or more production valves and isolates them from high fracturing pressures.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/t/tree_saver
trunk line,"[Well Completions, Well Workover and Intervention] Flanged piping that connects the missile to each leg on a frac manifold.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/t/trunk_line
