term,definition,disciplines,url
slugging pill,"1. (n.) [Drilling Fluids] Also called a slug, a volume of mud that is more dense than the mud in the drillpipe and wellbore annulus. A slug is used to displace mud out of the upper part of the drillpipe before pulling pipe out of the hole and is mixed in the pill pit by adding additional weighting material (barite) to a few barrels of mud from the surface pits. The pill is pumped into the top of the drillstring to push mud downward, out of the pipe, thus keeping the upper stands of pipe empty. | 2. (n.) [Well Workover and Intervention] Another term for a slug, a small volume of fluid, often of a higher density than the main body of fluid, within the circulating or production-fluid system that influences the flow or production characteristics of the well. A slug may be placed to ensure that fluids are naturally drained from a tubing string as it is pulled from the wellbore.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/slugging_pill
slurries,[Drilling Fluids] Plural form of slurry.,Drilling Fluids,https://glossary.slb.com/en/terms/s/slurries
slurry,"[Drilling Fluids] A mixture of suspended solids and liquids. Muds in general are slurries, but are seldom called that. Cement is a slurry and is often referred to as such.",Drilling Fluids,https://glossary.slb.com/en/terms/s/slurry
slurry density,"[Drilling Fluids] The weight per unit volume of a cement slurry, usually given in units of kg/m3 or lbm/gal. Typical oil- or gas-well slurries have densities of 1380 kg/m3 to 2280 kg/m3 [11.5 lbm/gal to 19.0 lbm/gal], although special techniques, such as foamed cementing and particle-size distribution cementing, extend this range to 840 kg/m3 to 2760 kg/m3 [7 lbm/gal to 23 lbm/gal].",Drilling Fluids,https://glossary.slb.com/en/terms/s/slurry_density
slurry stability,[Drilling Fluids] The ability of a cement slurry to maintain homogeneity. Two tests are used as a measure of slurry stability: the free-fluid test and the sedimentation test.,Drilling Fluids,https://glossary.slb.com/en/terms/s/slurry_stability
slurry yield,"[Drilling Fluids] The volume of slurry obtained when one sack of cement is mixed with the desired amount of water and other additives, usually given in units of m3/kg or ft3/sk (sack).",Drilling Fluids,https://glossary.slb.com/en/terms/s/slurry_yield
smectite clay,"[Drilling Fluids] A category of clay minerals that have a three-layer crystalline structure (one alumina and two silica layers) and that exhibit a common characteristic of hydrational swelling when exposed to with water. Montmorillonite is a well-known smectite clay mineral to those working in drilling and drilling fluids. Its sodium form, bentonite, is a widely-used water mud additive. It is also used as an oil-mud additive when made oil-dispersible by surface treatment. Smectite clays that occur naturally in shales cause wellbore and mud-control problems due to their hydrational swelling and colloidal dispersion characteristics.",Drilling Fluids,https://glossary.slb.com/en/terms/s/smectite_clay
soap,"[Drilling Fluids] A collective term for organic salts made by reacting an aliphatic carboxylic acid with a base. The base can be an alkali-metal hydroxide (NaOH or KOH), alkaline-earth hydroxide (Ca(OH)2 or Mg(OH)2) or oxide (CaO or MgO). Fatty acids are the carboxylic acids often used to make soaps for oilfield applications, such as emulsifiers for oil muds. Aluminum soaps are used as defoamers in drilling fluids. Sodium and potassium soaps are detergents to emulsify oil into water.",Drilling Fluids,https://glossary.slb.com/en/terms/s/soap
soda ash,"[Drilling Fluids] Another term for sodium carbonate, a chemical with the formula Na2CO3. It is called soda ash at the drilling rig and is used to treat most types of calcium ion contamination in freshwater and seawater muds. For cement contamination, sodium bicarbonate is used. Calcium ions from drilling gypsum or anhydrite, CaSO4, cause clay flocculation and polymer precipitation and lower pH. A soda-ash treatment is appropriate for gypsum contamination because caustic soda, NaOH, is not needed to raise pH. This is also generally the case with hard water influxes into water muds.",Drilling Fluids,https://glossary.slb.com/en/terms/s/soda_ash
sodium acid pyrophosphate,[Drilling Fluids] A sequestering agent used to treat cement contamination and a deflocculant for low-temperature water muds. The term is sometimes abbreviated to SAPP.,Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_acid_pyrophosphate
sodium bicarbonate,"[Drilling Fluids] A chemical with the formula NaHCO3. It is called bicarb at the drilling rig and is used to treat cement contamination in water mud. When cement hydrates, substantial amounts of lime, Ca(OH)2, are produced. As the cement sets, less free lime is available. When partially set cement is drilled with a water mud, Ca+2 and OH- ions are leached into the mud, often causing problems associated with clay flocculation and polymer precipitation. Bicarb can be added, either as a pretreatment or over a period of time, to remove the Ca+2 in the form of insoluble CaCO3 while simultaneously neutralizing OH- ions with the H+ ion in the bicarb molecule.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_bicarbonate
sodium carbonate,"[Drilling Fluids] A chemical with the formula Na2CO3. It is called soda ash at the drilling rig and is used to treat most types of calcium ion contamination in freshwater and seawater muds. For cement contamination, sodium bicarbonate is used. Calcium ions from drilling gypsum or anhydrite, CaSO4, cause clay flocculation and polymer precipitation and lower pH. A soda-ash treatment is appropriate for gypsum contamination because caustic soda, NaOH, is not needed to raise pH. This is also generally the case with hard water influxes into water muds.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_carbonate
sodium chromate,"[Drilling Fluids] A sodium salt, Na2CrO4, in which chromium atoms are in the plus-6 valence state. Chromium compounds of various types have been used in lignite and lignosulfonate and other mud additives to enhance thermal stability. Since the late 1970s, they are prohibited in muds to be discarded offshore and in other environmentally sensitive areas of the US.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_chromate
sodium dichromate,"[Drilling Fluids] A sodium salt, Na2Cr2O7, in which chromium atoms are in the plus-7 valence state.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_dichromate
sodium hydroxide,[Drilling Fluids] A compound with the chemical formula NaOH. It is commonly known as caustic soda and used in most water-base muds to increase and maintain pH and alkalinity. It is a hazardous material to handle because it is very caustic and gives off heat when dissolved in water. Proper training and equipment are needed to handle it safely.,Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_hydroxide
sodium phosphate,"[Drilling Fluids] A group of salts formed by neutralization of phosphorous or phosphoric acid with sodium hydroxide (NaOH). Orthophosphates are phosphoric acid (H3PO4) salts, where 1, 2 or 3 of the hydrogen ions are neutralized. Neutralization with NaOH gives three sodium orthophosphates: (a) monosodium phosphate (MSP), (b) disodium phosphate (DSP) or (c) trisodium phosphate (TSP). Their solutions are buffers in the 4.6 to 12 pH range. TSP is an excellent degreaser. All will precipitate hardness ions such as calcium. Polyphosphates are polymers made from various orthophosphates by dehydration with heat. Sodium acid pyrophosphate (SAPP) is a clay deflocculant and treatment for cement contamination. For clay deflocculation, polyphosphates are limited by the temperature at which they hydrolyze back to orthophosphates, although several that performed up to 280°F [138°C] have been documented in the literature (see reference). Reference: Sikorski CF and Weintritt DJ: ""Polyphosphate Drilling-Mud Thinners Deserve Second Look,"" Oil & Gas Journal 81, no. 27 (July 4, 1983): 71-78.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_phosphate
sodium polyacrylate,"[Drilling Fluids] Made by neutralizing a linear, anionic polymer made from the monomer acrylic acid, CH2=CHCOO- H+, with sodium hydroxide (NaOH). Sodium polyacrylate is often abbreviated to SPA. Polyacrylates are best utilized in soft water with low salinity to achieve the best dispersion and full chain elongation. Even low concentrations of hardness ions, for example, Ca+2, precipitate polyacrylates. Low molecular-weight polyacrylates are used as clay deflocculants. High molecular weight polymers are used for fluid-loss control and as a clay extender. As an extender, SPA is added to bentonite at the grinding plant. It is also used at the rig& in low-solids mud. Divalent cations can negate its benefits as a clay extender. SPA is highly efficient when used to flocculate colloids in native-solids muds, clear-water muds and wastewater cleanup. The polymer chain links together colloidal solids that can be removed by gravity settling in shallow pits or by applying hydrocyclone, centrifuge or filtration techniques.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_polyacrylate
sodium silicate,"[Drilling Fluids] Formed by dissolving silica or silicate minerals in NaOH solutions. The silicate anion, SiO4-4, is found in solutions of sodium silicate. Silicate anions form polysilicates, or colloidal silica gel. A silicate mud is a type of shale-inhibitive water base drilling fluid that contains sodium silicate or potassium silicate polymeric ions. These ions adsorb on the shale surface and form a semipermeable osmotic membrane that prevents the transport of water and ions internal to the shale structure. This physicochemical barrier helps improve wellbore stability and provides in-gauge holes through troublesome shale sections that otherwise might require a nonaqueous drilling fluid. Silicate-gel drilling muds were first used in the 1930s to control problematic shales. In the 1990s, silicate nondispersed polymer drilling fluids were reintroduced to provide a high-performance shale-inhibitive water-base fluid, as an alternative to oil-base fluids. The highly inhibitive silicate fluid not only provides wellbore stability but also improves solids control performance with minimal environmental impact.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sodium_silicate
soft water,"[Drilling Fluids] Water that does not contain divalent cations, such as Ca+2, Mg+2 or Fe+2 and is therefore suitable for prehydrating bentonite or polymers.",Drilling Fluids,https://glossary.slb.com/en/terms/s/soft_water
sour gas,"1. (n.) [Drilling Fluids] A general term for those gases that are acidic either alone or when associated with water. Two sour gases associated with oil and gas drilling and production are hydrogen sulfide, H2S, and carbon dioxide, CO2. Sulfur oxides and nitrogen oxides, generated by oxidation of certain sulfur- or nitrogen-bearing materials, are also in this category but not found in the anaerobic conditions of the subsurface. Antonyms: sweet gas | 2. (n.) [Production Testing] A gas containing hydrogen sulfide, carbon dioxide or mercaptans, all of which are extremely harmful.",Drilling Fluids; Production Testing,https://glossary.slb.com/en/terms/s/sour_gas
SPA,"[Drilling Fluids] Abbreviation for sodium polyacrylate. SPA is the result of neutralizing a linear, anionic polymer made from the monomer acrylic acid, CH2=CHCOO- H+, with sodium hydroxide (NaOH). Polyacrylates are best utilized in soft water with low salinity to achieve the best dispersion and full chain elongation. Even low concentrations of hardness ions, for example, Ca+2, precipitate polyacrylates. Low molecular-weight polyacrylates are used as clay deflocculants. High molecular weight polymers are used for fluid-loss control and as a clay extender. As an extender, SPA is added to bentonite at the grinding plant. It is also used at the rig in low-solids mud. Divalent cations can negate its benefits as a clay extender. SPA is highly efficient when used to flocculate colloids in native-solids muds, clear-water muds and wastewater cleanup. The polymer chain links together colloidal solids that can be removed by gravity settling in shallow pits or by applying hydrocyclone, centrifuge or filtration techniques.",Drilling Fluids,https://glossary.slb.com/en/terms/s/spa
spot,"1. (vb.) [Drilling Fluids] To place a small volume or pill of fluid in a wellbore annulus to free differentially stuck pipe. Oil-base mud is the traditional stuck-pipe spotting fluid. Speed in mixing and placing the spot is of primary importance to successfully freeing pipe. Because of concern about mud disposal, spots used offshore are either synthetic-based emulsions or benign water-base formulations. Each type is supplied as prepackaged concentrate designed for rapid access and mixing at the rig. A spot frees pipe by covering the stuck region. It presumably breaks up the filter cake, allowing the spot to migrate into cracks in the cake and between the pipe and the cake, reducing the stuck area and allowing pipe to be pulled free. | 2. (vb.) [Well Workover and Intervention] To accurately place a fluid, or fluid interface, at a given position within the wellbore. Treatment fluids such as cement slurries and stimulation fluids for localized treatment often require accurate placement. Correctly calculating and pumping the appropriate volume of displacement fluid while taking account of well production, wellbore returns and fluid-density variations are key factors in achieving accurate placement of fluids.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/spot
spotting,"1. (n.) [Drilling Fluids] Placing a small volume or pill of fluid in a wellbore annulus to free differentially stuck pipe. Oil-base mud is the traditional stuck-pipe spotting fluid. Speed in mixing and placing the spot is of primary importance to successfully freeing pipe. Because of concern about mud disposal, spots used offshore are either synthetic-based emulsions or benign water-base formulations. Each type is supplied as prepackaged concentrate designed for rapid access and mixing at the rig. A spot frees pipe by covering the stuck region. It presumably breaks up the filter cake, allowing the spot to migrate into cracks in the cake and between the pipe and the cake, reducing the stuck area and allowing pipe to be pulled free. | 2. (n.) [Well Workover and Intervention] Accurately placing a fluid, or fluid interface, at a given position within the wellbore. Treatment fluids such as cement slurries and stimulation fluids for localized treatment often require accurate placement. Correctly calculating and pumping the appropriate volume of displacement fluid while taking account of well production, wellbore returns and fluid-density variations are key factors in achieving accurate placement of fluids.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/spotting
spotting fluid,"[Drilling Fluids] A small volume or pill of fluid placed in a wellbore annulus to free differentially stuck pipe. Oil-base mud is the traditional stuck-pipe spotting fluid. Speed in mixing and placing the spot is of primary importance to successfully freeing pipe. Because of concern about mud disposal, spots used offshore are either synthetic-based emulsions or benign water-base formulations. Each type is supplied as prepackaged concentrate designed for rapid access and mixing at the rig. A spot frees pipe by covering the stuck region. It presumably breaks up the filter cake, allowing the spot to migrate into cracks in the cake and between the pipe and the cake, reducing the stuck area and allowing pipe to be pulled free.",Drilling Fluids,https://glossary.slb.com/en/terms/s/spotting_fluid
spud mud,"[Drilling Fluids] Mud used to drill a well from surface to a shallow depth. Guar gum or salt gel are commonly used offshore as spud mud. Onshore spud mud is usually a water-base mud containing bentonite clay that is flocculated with lime. In a large-diameter surface hole, a flocculated clay-based mud can remove large gravel cuttings encountered at shallow depths and is simple and inexpensive.",Drilling Fluids,https://glossary.slb.com/en/terms/s/spud_mud
spurt loss,"[Drilling Fluids] The instantaneous volume (spurt) of liquid that passes through a filter medium prior to deposition of a competent and controlling filter cake. In static filtration, the spurt volume can be a disproportionately large percentage of the total 30-minute filtrate in an API-type test. This indicates that filter cake is slow in being deposited compared to a similar mud with lower spurt loss. To avoid uncertainties of spurt-loss volume, relative filtrate volume is used in static tests.",Drilling Fluids,https://glossary.slb.com/en/terms/s/spurt_loss
squeeze cementing,"1. (n.) [Well Workover and Intervention] The process of forcing a cement slurry through holes or splits in the casing or liner. Once the slurry encounters a permeable formation, the cement solids are filtered out of the slurry as the liquid phase is forced into the formation matrix in the form of cement filtrate. A properly designed squeeze-cement operation will fill the relevant holes and voids with cement filter cake that will cure to form an impenetrable barrier. | 2. (n.) [Drilling Fluids] The forcing, by pressure, of cement slurry into a specified location in a well, such as channels or perforations, for the purpose of achieving zonal isolation. Squeeze cementing is a remedial cementing technique used to repair flaws in primary cement or damage incurred by corrosive fluids.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/s/squeeze_cementing
SRB,"[Drilling Fluids] A common anaerobic bacterium, commonly abbreviated SRB, that can convert sulfate ions, SO4-2, into S-2 and HS-, with the concomitant oxidation of a carbon source. The lignite, lignin, tannins, cellulose, starches and fatty acids found in many mud systems are carbon food sources for SRB. Where mud is stored, precautions should always be taken when handling or reconditioning water muds containing lignosulfonates, gypsum (sulfate sources) and starches, cellulose, xanthan gum and lignite (food sources). These muds can harbor SRB and can have high sulfide accumulations. Mud filtrate should be tested with the Garrett Gas Train to determine sulfide concentration in a stored mud, followed by treatments with caustic soda to raise pH and zinc-based scavengers to remove sulfides as ZnS. Before storage of mud, treatment with a bactericide can inhibit SRB growth. Also, circulating mud from time to time, with air entrainment, can retard development of anaerobic conditions. Anaerobic bacteria can convert the sulfate or sulfite present in water handling facilities to hydrogen sulfide [H2S]. This by-product, combined with iron, can form iron sulfide, a scale that is very difficult to remove. SRB occur naturally in surface waters, including seawater. Bacteria accumulation can lead to pitting of steel, and the buildup of H2S increases the corrosiveness of the water, thus increasing the possibility of hydrogen blistering or sulfide stress cracking.",Drilling Fluids,https://glossary.slb.com/en/terms/s/srb
SSMA,"[Drilling Fluids] A copolymer of polystyrene (containing sulfonate groups on the ring) and anhydrous maleic acid (a di-hydroxy acid). The sulfonated ring-structure polymer component is anionic and usually low to moderate in chain length and molecular weight. As such, with negative groups on the structure (amount of negativity depending on degree of sulfonation), it is used as a clay deflocculant for bentonite-based water mud. It is especially stable to temperature up to around 400°F [204°C], and often used in high-density muds to stabilize rheology. Lignosulfonate is used for this purpose up to about 300°F [149°C] and then SSMA polymeric deflocculant is often phased into the mud system for drilling deeper and hotter zones.",Drilling Fluids,https://glossary.slb.com/en/terms/s/ssma
SSMA copolymer,"[Drilling Fluids] A copolymer of polystyrene (containing sulfonate groups on the ring) and anhydrous maleic acid (a di-hydroxy acid). The sulfonated ring-structure polymer component is anionic and usually low to moderate in chain length and molecular weight. As such, with negative groups on the structure (amount of negativity depending on degree of sulfonation), it is used as a clay deflocculant for bentonite-based water mud. It is especially stable to temperature up to around 400°F [204°C], and often used in high-density muds to stabilize rheology. Lignosulfonate is used for this purpose up to about 300°F [149°C] and then SSMA polymeric deflocculant is often phased into the mud system for drilling deeper and hotter zones.",Drilling Fluids,https://glossary.slb.com/en/terms/s/ssma_copolymer
stability meter,"[Drilling Fluids] A piece of equipment required to conduct the electrical stability (ES) test, a test for oil-base and synthetic-base muds that indicates the emulsion and oil-wetting qualities of the sample. The test is performed by inserting the ES probe into a cup of 120°F [48.9°C] mud and pushing a test button. The ES meter automatically applies an increasing voltage (from 0 to 2000 volts) across an electrode gap in the probe. Maximum voltage that the mud will sustain across the gap before conducting current is displayed as the ES voltage. The modern ES meter has sine-wave circuitry, whereas older meters used square-wave circuits. (The older units should not be used because they do not correctly address the theory described in the reference below.) The ES sine-wave design and meaning of ES readings have been studied and were found to relate to an oil mud's oil-wetting of solids and to stability of the emulsion droplets in a complex fashion not yet understood. Reference: Growcock FB, Ellis CF and Schmidt DD: ""Electrical Stability, Emulsion Stability, and Wettability of Invert Oil-Based Muds,"" SPE Drilling & Completion 9, no. 1 (March 1994): 39-46.",Drilling Fluids,https://glossary.slb.com/en/terms/s/stability_meter
starch,"[Drilling Fluids] A drilling-mud additive used to control fluid loss in water muds ranging from freshwater to saturated-salt to high-pH lime muds. Starches have thermal stability to about 250°F [121°C]. They are subject to bacterial attack unless protected by high salinity or bactericide. Drilling-grade natural starch has API/ISO specifications for quality. Starches are carbohydrates of a general formula (C6H10O5)n and are derived from corn, wheat, oats, rice, potatoes, yucca and similar plants and vegetables. They consist of about 27% linear polymer (amylose) and about 73% branched polymer (amylopectin). The two polymers are intertwined within starch granules. Granules are insoluble in cold water, but soaking in hot water or under steam pressure ruptures their covering and the polymers hydrate into a colloidal suspension. This product is a pregelatinized starch and has been used in muds for many years. Amylose and amylopectin are nonionic polymers that do not interact with electrolytes. Derivatized starches, such as hydroxypropyl and carboxymethyl starches, are used in drill-in fluids, completion fluids and various brine systems as well as in drilling-mud systems. The use of starch typically causes a minimal increase in viscosity while effectively controlling fluid loss.",Drilling Fluids,https://glossary.slb.com/en/terms/s/starch
static aging test,"[Drilling Fluids] A mud test in which the mud sample is not agitated. This test is usually performed at a selected high temperature. Typically, the mud sample is sealed in a mud-aging cell and placed in an oven for a given period of time (often 16 hours, overnight). The cooled mud is tested before it is stirred. Commonly, the sample is retested after it has been stirred. Static-aged mud, before it is stirred, simulates a mud that is static in a well while pipe is out of the hole during a bit trip or logging run. The stirred mud simulates the same mud after arriving at the surface and after being agitated by mud guns and through centrifugal pumps. The amount and kind of mud treatment are determined from these tests.",Drilling Fluids,https://glossary.slb.com/en/terms/s/static_aging_test
static filter press,"[Drilling Fluids] A pressurized cell, fitted with a filter medium, used for evaluating filtration characteristics of a drilling fluid while it is static in the test cell. Generally, either low-pressure, low-temperature or high-pressure, high-temperature devices are used.",Drilling Fluids,https://glossary.slb.com/en/terms/s/static_filter_press
static filtration,"[Drilling Fluids] A filtration process in which the slurry being filtered remains static. Filter cake continues to grow thicker as filtration continues. Under static conditions, no cake erosion occurs. In theory, the filtrate volume increases as the square root of elapsed time, ignoring spurt loss. Antonyms: dynamic filtration",Drilling Fluids,https://glossary.slb.com/en/terms/s/static_filtration
stearate,"[Drilling Fluids] A salt made with stearic acid, which is a fatty acid, a type of organic acid derived from animal and vegetable fats and oils. Fatty acids are the raw materials used in the manufacture of many drilling-fluid additives, such as emulsifiers, oil-wetting agents and lubricants.",Drilling Fluids,https://glossary.slb.com/en/terms/s/stearate
strength retrogression,"[Drilling Fluids] A decline of cement strength at elevated temperatures. This decline is pronounced at temperatures above 230°F [110°C], but it may be controlled by the addition of silica to the cement.",Drilling Fluids,https://glossary.slb.com/en/terms/s/strength_retrogression
stress corrosion cracking,"[Drilling Fluids] A form of corrosion in which susceptible types of metals will break by a combination of stress within the metal and the specific type of corrosion. Sulfide corrosion of ferrous alloys and chloride corrosion of stainless steels are two common type of SCC. When high-strength steel remains in contact with hydrogen sulfide (or sulfide ion) in a water-mud environment, sulfide SCC may occur. Tool joints, hardened parts of blowout preventers and valve trim are particularly susceptible to brittle failure caused by sulfide SCC. For this reason, along with toxicity risks of hydrogen sulfide gas, it is essential that water muds be kept entirely free of soluble sulfides and especially hydrogen sulfide at low pH.",Drilling Fluids,https://glossary.slb.com/en/terms/s/stress_corrosion_cracking
styrene,"[Drilling Fluids] The compound C6H5-HC=CH2, also known as styrolene, cinnamene and phenethylene. The phenyl radical, C6H5-, replaces one of the hydrogen atoms on ethylene. Styrene polymers are analogous to vinyl polymers in structure except that phenyl radicals replace the corresponding H atom. (Due to larger size of the phenyl radical as compared to the H atom, not all corresponding polymers are possible.) A phenyl radical has the benzene ring structure-missing one H-with alternating double bonds between adjacent carbons. It is an aromatic group that is nonionic.",Drilling Fluids,https://glossary.slb.com/en/terms/s/styrene
sulfate resistance,[Drilling Fluids] The ability of set cement to resist deterioration in the presence of sulfate ions.,Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfate_resistance
sulfate-reducing bacteria,"[Drilling Fluids] A common anaerobic bacterium, commonly abbreviated SRB, that can convert sulfate ions, SO4-2, into S-2 and HS-, with the concomitant oxidation of a carbon source. The lignite, lignin, tannins, cellulose, starches and fatty acids found in many mud systems are carbon food sources for SRB. Where mud is stored, precautions should always be taken when handling or reconditioning water muds containing lignosulfonates, gypsum (sulfate sources) and starches, cellulose, xanthan gum and lignite (food sources). These muds can harbor SRB and can have high sulfide accumulations. Mud filtrate should be tested with the Garrett Gas Train to determine sulfide concentration in a stored mud, followed by treatments with caustic soda to raise pH and zinc-based scavengers to remove sulfides as ZnS. Before storage of mud, treatment with a bactericide can inhibit SRB growth. Also, circulating mud from time to time, with air entrainment, can retard development of anaerobic conditions. Anaerobic bacteria can convert the sulfate or sulfite present in water handling facilities to hydrogen sulfide [H2S]. This by-product, combined with iron, can form iron sulfide, a scale that is very difficult to remove. SRB occur naturally in surface waters, including seawater. Bacteria accumulation can lead to pitting of steel, and the buildup of H2S increases the corrosiveness of the water, thus increasing the possibility of hydrogen blistering or sulfide stress cracking.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfate-reducing_bacteria
sulfate-resistant cement,[Drilling Fluids] A cement in which the amount of tricalcium aluminate is controlled as specified by API Specification 10A.,Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfate-resistant_cement
sulfide,"[Drilling Fluids] A compound of sulfur that contains the S-2 ion. H2S is the gaseous and highly toxic molecular form often found in the subsurface. Sulfide, S-2, and bisulfide, HS-, are the corresponding ionic forms. Sulfides can be generated from soluble iron sulfide minerals or from sulfate-reducing bacteria. The term ""active sulfide"" is used to denote compounds that revert to H2S gas when acidified with 2-molar citric acid solution, as opposed to inert sulfides, which are stable. Active sulfides include calcium sulfide and bisulfide formed when H2S reacts with lime in an oil mud. Their accumulation constitutes a safety concern at the rig because of the risk of reverting to H2S gas should an acidic influx occur. They may be converted to inert sulfides by adding zinc oxide.Reference:Garrett RL, Carlton LA and Denekas MO: ""Methods for Field Monitoring of Oil-Based Drilling Fluids for Hydrogen Sulfide and Water Intrusions,"" SPE Drilling Engineering 3, no.3 (September 1988): 296-302.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfide
sulfide scavenger,"[Drilling Fluids] A chemical that removes all three soluble sulfide species, H2S, S-2 and HS-, and forms a product that is nonhazardous and noncorrosive. Zinc compounds are commonly used to precipitate ZnS and decrease the concentration of all three sulfides that are in equilibrium in a solution to a very low concentration. For water mud, zinc basic carbonate, and, for oil mud, zinc oxide, are recognized to be effective sulfide scavengers. Oxidation of sulfides to form other types of sulfur compounds will remove sulfides from a mud, but slowly and with less certainty.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfide_scavenger
sulfide stress cracking,"[Drilling Fluids, Well Workover and Intervention, Well Completions] A type of spontaneous brittle failure in steels and other high-strength alloys when they are in contact with moist hydrogen sulfide and other sulfidic environments. Tool joints, hardened parts of blowout preventers and valve trim are particularly susceptible. For this reason, along with toxicity risks of hydrogen sulfide gas, it is essential that water muds be kept entirely free of soluble sulfides and especially hydrogen sulfide at low pH. Sulfide stress cracking is also called hydrogen sulfide cracking, sulfide cracking, sulfide corrosion cracking and sulfide stress-corrosion cracking. The variation of the name is due to the lack of agreement in the mechanism of failure. Some researchers consider sulfide-stress cracking a type of stress-corrosion cracking, while others consider it a type of hydrogen embrittlement.","Drilling Fluids, Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/s/sulfide_stress_cracking
sulfide test,"[Drilling Fluids] A quantitative analysis of sulfides in the drilling fluid. Specific test methods have been published by API. The oil-mud procedure analyzes active sulfides and uses whole mud samples, whereas the water-base drilling fluid procedure tests filtrate. The instrument used is called a Garrett gas train (GGT), a clear, plastic block (2.5 in. x 4 in. x 6 in.) that contains three interconnected chambers. A carrier gas is used to flow an inert gas through the chambers. The sample is placed in chamber #1 and is acidified to release sulfides as H2S (and carbonates as CO2). The appropriate Draeger tube is used to measure the effluent gas that is evolved from the sample. The device is named after Bob Garrett, who invented it while at Exxon Production Research. References: Garrett RL: ""A New Field Method for the Quantitative Determination of Sulfides in Water-Based Drilling Fluids,"" Journal of Petroleum Technology 29, no. 9 (September 1977): 1195-1201. Garrett RL, Carlton LA and Denekas MO: ""Methods for Field Monitoring of Oil-Based Drilling Fluids for Hydrogen Sulfide and Water Intrusions,"" SPE Drilling Engineering 3, no.3 (September 1988): 296-302.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfide_test
sulfonated asphalt,"[Drilling Fluids] An asphaltic mud additive that has been reacted with sulfite to add anionic sulfonate groups to the complex molecular structure. Sulfonate groups make an additive water dispersible, depending on the extent of sulfonation. Such an additive is used to stabilize wellbores and as a filter-cake additive for water- and oil-base muds.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfonated_asphalt
sulfonated polystyrene-maleic anhydride copolymer,"[Drilling Fluids] A copolymer of polystyrene (containing sulfonate groups on the ring) and anhydrous maleic acid (a di-hydroxy acid). The sulfonated ring-structure polymer component is anionic and usually low to moderate in chain length and molecular weight. As such, with negative groups on the structure (amount of negativity depending on degree of sulfonation), it is used as a clay deflocculant for bentonite-based water mud. It is especially stable to temperature up to around 400°F [204°C], and often used in high-density muds to stabilize rheology. Lignosulfonate is used for this purpose up to about 300°F [149°C] and then SSMA polymeric deflocculant is often phased into the mud system for drilling deeper and hotter zones.",Drilling Fluids,https://glossary.slb.com/en/terms/s/sulfonated_polystyrene-maleic_anhydride_copolymer
surface tension,"[Drilling Fluids] Surface free energy that exists between a liquid and air. Surface tension can be observed as a curved meniscus in a small tube of the liquid. This energy barrier prevents a liquid (such as water) from spontaneously mixing with air to form a foam. To make a foam, as used for a drilling fluid, the liquid's surface tension must be lowered by adding a third component (a foamer) that accumulates at the interface. Foam preparation usually requires mechanical energy to break up the bulk liquid into thin films around each gas bubble.",Drilling Fluids,https://glossary.slb.com/en/terms/s/surface_tension
surfactant,"[Enhanced Oil Recovery, Drilling Fluids] A chemical that preferentially adsorbs at an interface, lowering the surface tension or interfacial tension between fluids or between a fluid and a solid. This term encompasses a multitude of materials that function as emulsifiers, dispersants, oil-wetters, water-wetters, foamers and defoamers. The type of surfactant behavior depends on the structural groups on the molecule (or mixture of molecules). Hydrophile-lipophile balance (HLB) number helps define the function that a molecular group will perform.","Enhanced Oil Recovery, Drilling Fluids",https://glossary.slb.com/en/terms/s/surfactant
suspended solids,"[Drilling Fluids] Dispersed particles in a slurry that can be separated by filtration and are not dissolved. In the water, oil and solids test (retort test), the retort solids are divided into two types, dissolved and suspended solids. Suspended solids are the particulates. In calculating solids content of water- or oil-base muds, suspended solids are divided into high-gravity and low-gravity solids (HGS and LGS). LGS are sometimes further subdivided into active (clay) and inactive solids.",Drilling Fluids,https://glossary.slb.com/en/terms/s/suspended_solids
SWR,"[Drilling Fluids] Ratio of the volume percent synthetic fluid to the volume percent water in a synthetic-base mud, where each is a percent of the total liquid in the mud. The SWR is calculated in an analogous way to the oil/brine ratio using data from the retort test.",Drilling Fluids,https://glossary.slb.com/en/terms/s/swr
